model_name, participant, is_model, quantile_idx, rt, theta
Hybrid, 1, true, 0.1, 0.89227, -3.1416
Hybrid, 1, true, 0.1, 0.89227, -3.0159
Hybrid, 1, true, 0.1, 0.89227, -2.8903
Hybrid, 1, true, 0.1, 0.89227, -2.7646
Hybrid, 1, true, 0.1, 0.89227, -2.6389
Hybrid, 1, true, 0.1, 0.89227, -2.5133
Hybrid, 1, true, 0.1, 0.89228, -2.3876
Hybrid, 1, true, 0.1, 0.8923, -2.2619
Hybrid, 1, true, 0.1, 0.89233, -2.1363
Hybrid, 1, true, 0.1, 0.8924, -2.0106
Hybrid, 1, true, 0.1, 0.89258, -1.885
Hybrid, 1, true, 0.1, 0.89304, -1.7593
Hybrid, 1, true, 0.1, 0.89428, -1.6336
Hybrid, 1, true, 0.1, 0.8976, -1.508
Hybrid, 1, true, 0.1, 0.90627, -1.3823
Hybrid, 1, true, 0.1, 0.92661, -1.2566
Hybrid, 1, true, 0.1, 0.96316, -1.131
Hybrid, 1, true, 0.1, 0.99886, -1.0053
Hybrid, 1, true, 0.1, 1.0091, -0.87965
Hybrid, 1, true, 0.1, 0.99853, -0.75398
Hybrid, 1, true, 0.1, 0.98141, -0.62832
Hybrid, 1, true, 0.1, 0.96483, -0.50265
Hybrid, 1, true, 0.1, 0.95127, -0.37699
Hybrid, 1, true, 0.1, 0.94156, -0.25133
Hybrid, 1, true, 0.1, 0.9356, -0.12566
Hybrid, 1, true, 0.1, 0.93362, 1.1102e-15
Hybrid, 1, true, 0.1, 0.9356, 0.12566
Hybrid, 1, true, 0.1, 0.94156, 0.25133
Hybrid, 1, true, 0.1, 0.95127, 0.37699
Hybrid, 1, true, 0.1, 0.96483, 0.50265
Hybrid, 1, true, 0.1, 0.98141, 0.62832
Hybrid, 1, true, 0.1, 0.99853, 0.75398
Hybrid, 1, true, 0.1, 1.0091, 0.87965
Hybrid, 1, true, 0.1, 0.99886, 1.0053
Hybrid, 1, true, 0.1, 0.96316, 1.131
Hybrid, 1, true, 0.1, 0.92661, 1.2566
Hybrid, 1, true, 0.1, 0.90627, 1.3823
Hybrid, 1, true, 0.1, 0.8976, 1.508
Hybrid, 1, true, 0.1, 0.89428, 1.6336
Hybrid, 1, true, 0.1, 0.89304, 1.7593
Hybrid, 1, true, 0.1, 0.89258, 1.885
Hybrid, 1, true, 0.1, 0.8924, 2.0106
Hybrid, 1, true, 0.1, 0.89233, 2.1363
Hybrid, 1, true, 0.1, 0.8923, 2.2619
Hybrid, 1, true, 0.1, 0.89228, 2.3876
Hybrid, 1, true, 0.1, 0.89227, 2.5133
Hybrid, 1, true, 0.1, 0.89227, 2.6389
Hybrid, 1, true, 0.1, 0.89227, 2.7646
Hybrid, 1, true, 0.1, 0.89227, 2.8903
Hybrid, 1, true, 0.1, 0.89227, 3.0159
Hybrid, 1, true, 0.5, 2.0623, -3.1416
Hybrid, 1, true, 0.5, 2.0623, -3.0159
Hybrid, 1, true, 0.5, 2.0623, -2.8903
Hybrid, 1, true, 0.5, 2.0623, -2.7646
Hybrid, 1, true, 0.5, 2.0624, -2.6389
Hybrid, 1, true, 0.5, 2.0624, -2.5133
Hybrid, 1, true, 0.5, 2.0624, -2.3876
Hybrid, 1, true, 0.5, 2.0624, -2.2619
Hybrid, 1, true, 0.5, 2.0625, -2.1363
Hybrid, 1, true, 0.5, 2.0627, -2.0106
Hybrid, 1, true, 0.5, 2.063, -1.885
Hybrid, 1, true, 0.5, 2.0635, -1.7593
Hybrid, 1, true, 0.5, 2.064, -1.6336
Hybrid, 1, true, 0.5, 2.063, -1.508
Hybrid, 1, true, 0.5, 2.0544, -1.3823
Hybrid, 1, true, 0.5, 2.0204, -1.2566
Hybrid, 1, true, 0.5, 1.9347, -1.131
Hybrid, 1, true, 0.5, 1.8031, -1.0053
Hybrid, 1, true, 0.5, 1.6772, -0.87965
Hybrid, 1, true, 0.5, 1.5846, -0.75398
Hybrid, 1, true, 0.5, 1.5207, -0.62832
Hybrid, 1, true, 0.5, 1.4759, -0.50265
Hybrid, 1, true, 0.5, 1.4444, -0.37699
Hybrid, 1, true, 0.5, 1.4233, -0.25133
Hybrid, 1, true, 0.5, 1.4111, -0.12566
Hybrid, 1, true, 0.5, 1.4071, 1.1102e-15
Hybrid, 1, true, 0.5, 1.4111, 0.12566
Hybrid, 1, true, 0.5, 1.4233, 0.25133
Hybrid, 1, true, 0.5, 1.4444, 0.37699
Hybrid, 1, true, 0.5, 1.4759, 0.50265
Hybrid, 1, true, 0.5, 1.5207, 0.62832
Hybrid, 1, true, 0.5, 1.5846, 0.75398
Hybrid, 1, true, 0.5, 1.6772, 0.87965
Hybrid, 1, true, 0.5, 1.8031, 1.0053
Hybrid, 1, true, 0.5, 1.9347, 1.131
Hybrid, 1, true, 0.5, 2.0204, 1.2566
Hybrid, 1, true, 0.5, 2.0544, 1.3823
Hybrid, 1, true, 0.5, 2.063, 1.508
Hybrid, 1, true, 0.5, 2.064, 1.6336
Hybrid, 1, true, 0.5, 2.0635, 1.7593
Hybrid, 1, true, 0.5, 2.063, 1.885
Hybrid, 1, true, 0.5, 2.0627, 2.0106
Hybrid, 1, true, 0.5, 2.0625, 2.1363
Hybrid, 1, true, 0.5, 2.0624, 2.2619
Hybrid, 1, true, 0.5, 2.0624, 2.3876
Hybrid, 1, true, 0.5, 2.0624, 2.5133
Hybrid, 1, true, 0.5, 2.0624, 2.6389
Hybrid, 1, true, 0.5, 2.0623, 2.7646
Hybrid, 1, true, 0.5, 2.0623, 2.8903
Hybrid, 1, true, 0.5, 2.0623, 3.0159
Hybrid, 1, true, 0.9, 4.0082, -3.1416
Hybrid, 1, true, 0.9, 4.0082, -3.0159
Hybrid, 1, true, 0.9, 4.0082, -2.8903
Hybrid, 1, true, 0.9, 4.0082, -2.7646
Hybrid, 1, true, 0.9, 4.0082, -2.6389
Hybrid, 1, true, 0.9, 4.0082, -2.5133
Hybrid, 1, true, 0.9, 4.0082, -2.3876
Hybrid, 1, true, 0.9, 4.0082, -2.2619
Hybrid, 1, true, 0.9, 4.0083, -2.1363
Hybrid, 1, true, 0.9, 4.0083, -2.0106
Hybrid, 1, true, 0.9, 4.0083, -1.885
Hybrid, 1, true, 0.9, 4.008, -1.7593
Hybrid, 1, true, 0.9, 4.0066, -1.6336
Hybrid, 1, true, 0.9, 4.0013, -1.508
Hybrid, 1, true, 0.9, 3.9837, -1.3823
Hybrid, 1, true, 0.9, 3.9316, -1.2566
Hybrid, 1, true, 0.9, 3.7965, -1.131
Hybrid, 1, true, 0.9, 3.5162, -1.0053
Hybrid, 1, true, 0.9, 3.1166, -0.87965
Hybrid, 1, true, 0.9, 2.7656, -0.75398
Hybrid, 1, true, 0.9, 2.5412, -0.62832
Hybrid, 1, true, 0.9, 2.4057, -0.50265
Hybrid, 1, true, 0.9, 2.3212, -0.37699
Hybrid, 1, true, 0.9, 2.2687, -0.25133
Hybrid, 1, true, 0.9, 2.2397, -0.12566
Hybrid, 1, true, 0.9, 2.2303, 1.1102e-15
Hybrid, 1, true, 0.9, 2.2397, 0.12566
Hybrid, 1, true, 0.9, 2.2687, 0.25133
Hybrid, 1, true, 0.9, 2.3212, 0.37699
Hybrid, 1, true, 0.9, 2.4057, 0.50265
Hybrid, 1, true, 0.9, 2.5412, 0.62832
Hybrid, 1, true, 0.9, 2.7656, 0.75398
Hybrid, 1, true, 0.9, 3.1166, 0.87965
Hybrid, 1, true, 0.9, 3.5162, 1.0053
Hybrid, 1, true, 0.9, 3.7965, 1.131
Hybrid, 1, true, 0.9, 3.9316, 1.2566
Hybrid, 1, true, 0.9, 3.9837, 1.3823
Hybrid, 1, true, 0.9, 4.0013, 1.508
Hybrid, 1, true, 0.9, 4.0066, 1.6336
Hybrid, 1, true, 0.9, 4.008, 1.7593
Hybrid, 1, true, 0.9, 4.0083, 1.885
Hybrid, 1, true, 0.9, 4.0083, 2.0106
Hybrid, 1, true, 0.9, 4.0083, 2.1363
Hybrid, 1, true, 0.9, 4.0082, 2.2619
Hybrid, 1, true, 0.9, 4.0082, 2.3876
Hybrid, 1, true, 0.9, 4.0082, 2.5133
Hybrid, 1, true, 0.9, 4.0082, 2.6389
Hybrid, 1, true, 0.9, 4.0082, 2.7646
Hybrid, 1, true, 0.9, 4.0082, 2.8903
Hybrid, 1, true, 0.9, 4.0082, 3.0159
Hybrid, 1, false, 0.1, 1.2479, 0.081088
Hybrid, 1, false, 0.1, 1.1454, 0.36263
Hybrid, 1, false, 0.1, 2.0959, 0.98975
Hybrid, 1, false, 0.1, 1.1527, 2.1735
Hybrid, 1, false, 0.5, 1.9791, 0.081088
Hybrid, 1, false, 0.5, 2.211, 0.36263
Hybrid, 1, false, 0.5, 3.5615, 0.98975
Hybrid, 1, false, 0.5, 2.8745, 2.1735
Hybrid, 1, false, 0.9, 4.2705, 0.081088
Hybrid, 1, false, 0.9, 3.9482, 0.36263
Hybrid, 1, false, 0.9, 5.3253, 0.98975
Hybrid, 1, false, 0.9, 2.9948, 2.1735
Hybrid, 2, true, 0.1, 0.48731, -3.1416
Hybrid, 2, true, 0.1, 0.48731, -3.0159
Hybrid, 2, true, 0.1, 0.48731, -2.8903
Hybrid, 2, true, 0.1, 0.48731, -2.7646
Hybrid, 2, true, 0.1, 0.48731, -2.6389
Hybrid, 2, true, 0.1, 0.48731, -2.5133
Hybrid, 2, true, 0.1, 0.48731, -2.3876
Hybrid, 2, true, 0.1, 0.48731, -2.2619
Hybrid, 2, true, 0.1, 0.4873, -2.1363
Hybrid, 2, true, 0.1, 0.48729, -2.0106
Hybrid, 2, true, 0.1, 0.48727, -1.885
Hybrid, 2, true, 0.1, 0.48723, -1.7593
Hybrid, 2, true, 0.1, 0.48713, -1.6336
Hybrid, 2, true, 0.1, 0.48693, -1.508
Hybrid, 2, true, 0.1, 0.4865, -1.3823
Hybrid, 2, true, 0.1, 0.48569, -1.2566
Hybrid, 2, true, 0.1, 0.48427, -1.131
Hybrid, 2, true, 0.1, 0.48204, -1.0053
Hybrid, 2, true, 0.1, 0.47896, -0.87965
Hybrid, 2, true, 0.1, 0.47524, -0.75398
Hybrid, 2, true, 0.1, 0.47127, -0.62832
Hybrid, 2, true, 0.1, 0.46767, -0.50265
Hybrid, 2, true, 0.1, 0.46478, -0.37699
Hybrid, 2, true, 0.1, 0.46272, -0.25133
Hybrid, 2, true, 0.1, 0.4615, -0.12566
Hybrid, 2, true, 0.1, 0.46109, 1.1102e-15
Hybrid, 2, true, 0.1, 0.4615, 0.12566
Hybrid, 2, true, 0.1, 0.46272, 0.25133
Hybrid, 2, true, 0.1, 0.46478, 0.37699
Hybrid, 2, true, 0.1, 0.46767, 0.50265
Hybrid, 2, true, 0.1, 0.47127, 0.62832
Hybrid, 2, true, 0.1, 0.47524, 0.75398
Hybrid, 2, true, 0.1, 0.47896, 0.87965
Hybrid, 2, true, 0.1, 0.48204, 1.0053
Hybrid, 2, true, 0.1, 0.48427, 1.131
Hybrid, 2, true, 0.1, 0.48569, 1.2566
Hybrid, 2, true, 0.1, 0.4865, 1.3823
Hybrid, 2, true, 0.1, 0.48693, 1.508
Hybrid, 2, true, 0.1, 0.48713, 1.6336
Hybrid, 2, true, 0.1, 0.48723, 1.7593
Hybrid, 2, true, 0.1, 0.48727, 1.885
Hybrid, 2, true, 0.1, 0.48729, 2.0106
Hybrid, 2, true, 0.1, 0.4873, 2.1363
Hybrid, 2, true, 0.1, 0.48731, 2.2619
Hybrid, 2, true, 0.1, 0.48731, 2.3876
Hybrid, 2, true, 0.1, 0.48731, 2.5133
Hybrid, 2, true, 0.1, 0.48731, 2.6389
Hybrid, 2, true, 0.1, 0.48731, 2.7646
Hybrid, 2, true, 0.1, 0.48731, 2.8903
Hybrid, 2, true, 0.1, 0.48731, 3.0159
Hybrid, 2, true, 0.5, 0.98074, -3.1416
Hybrid, 2, true, 0.5, 0.98074, -3.0159
Hybrid, 2, true, 0.5, 0.98074, -2.8903
Hybrid, 2, true, 0.5, 0.98073, -2.7646
Hybrid, 2, true, 0.5, 0.98072, -2.6389
Hybrid, 2, true, 0.5, 0.98071, -2.5133
Hybrid, 2, true, 0.5, 0.98068, -2.3876
Hybrid, 2, true, 0.5, 0.98062, -2.2619
Hybrid, 2, true, 0.5, 0.98053, -2.1363
Hybrid, 2, true, 0.5, 0.98035, -2.0106
Hybrid, 2, true, 0.5, 0.98, -1.885
Hybrid, 2, true, 0.5, 0.97933, -1.7593
Hybrid, 2, true, 0.5, 0.97805, -1.6336
Hybrid, 2, true, 0.5, 0.97561, -1.508
Hybrid, 2, true, 0.5, 0.97109, -1.3823
Hybrid, 2, true, 0.5, 0.96312, -1.2566
Hybrid, 2, true, 0.5, 0.94988, -1.131
Hybrid, 2, true, 0.5, 0.92987, -1.0053
Hybrid, 2, true, 0.5, 0.90286, -0.87965
Hybrid, 2, true, 0.5, 0.87123, -0.75398
Hybrid, 2, true, 0.5, 0.83926, -0.62832
Hybrid, 2, true, 0.5, 0.81116, -0.50265
Hybrid, 2, true, 0.5, 0.78933, -0.37699
Hybrid, 2, true, 0.5, 0.77425, -0.25133
Hybrid, 2, true, 0.5, 0.76548, -0.12566
