participant, model_name, AIC, v1_targ, v2_targ, v1_int, v2_int, eta_targ, eta_int,  a_targ, a_guess, gamma, beta, kappa, lambda_b, lambda_f, zeta, rho, chi, psi, Ter, st, iota
1, Multiplicative, 221.1557, 5.0143, 0, 0.26793, 0, 0.12703, 5.6248e-06, 2.6343, 1.813, 0.021857, 0.10392, 0.66839, 0.1321, 0.0079051, 0.18719, 0.35808, 0.040185, 0.00058438, 0.0007043, 0
2, Multiplicative, 1520.8824, 1.7868, 0, 0.18136, 0, 0.66695, 0.0063311, 1.6744, 0.98019, 0.16595, 0.73595, 0.041715, 0.96949, 0.43296, 0.32883, 0.50088, 0.41901, 0.018634, 0.24331, 0
3, Multiplicative, 1205.2034, 4.6387, 0, 1.3052e-05, 0, 0.24613, 0.013461, 2.1439, 1.0938, 0.020382, 0.6307, 0.00066357, 0.74794, 0.10773, 0.43238, 0.14572, 0.057147, 0.15447, 0.27482, 0
4, Multiplicative, 1203.9884, 2.7949, 0, 0.025529, 0, 0.77805, 0.017383, 1.5072, 0.83388, 0.068261, 0.40532, 0.62854, 1.6504, 0.34037, 0.1071, 0.27042, 0.081604, 1.0133e-07, 0.24384, 0
5, Multiplicative, 1201.7986, 3.269, 0, 0.042722, 0, 0.61352, 0.0063449, 1.8381, 1.098, 1.5859e-06, 0.5182, 0.49279, 1.1828, 1.0545, 0.61361, 0.79686, 0.038078, 0.31516, 0.25097, 0
6, Multiplicative, 1269.5946, 2.2111, 0, 0.1523, 0, 0.24651, 3.4853e-06, 3.756, 1.8969, 0.056119, 0.050042, 0.070602, 1.3513, 0.1748, 0.22226, 3.6781e-05, 0.45024, 0.010042, 7.0412e-05, 0
7, Multiplicative, 1266.1922, 4.9122, 0, 0.036772, 0, 0.11107, 0.018875, 1.5976, 0.9065, 0.17817, 0.64342, 0.76529, 0.010286, 0.66076, 0.76439, 0.48975, 2.8617e-05, 0.13122, 0.2906, 0
8, Multiplicative, 771.3902, 5.0008, 0, 0.014178, 0, 0.68093, 0.0032673, 1.7535, 1.0921, 0.024508, 0.39205, 0.025592, 0.97581, 0.11609, 0.28972, 0.013081, 0.026542, 0.43144, 0.15255, 0
9, Multiplicative, 1521.1431, 3.5238, 0, 0.21475, 0, 0.0002864, 0.011922, 2.748, 1.7278, 0.0016505, 0.49059, 0.73108, 0.84639, 1.1766, 0.049565, 0.26384, 0.0062408, 0.042756, 0.10261, 0
10, Multiplicative, 1344.8043, 3.2867, 0, 0.11679, 0, 0.091829, 0.0034583, 1.484, 1.0758, 0.06864, 0.70378, 0.90066, 0.41322, 0.77668, 0.0024525, 0.3803, 0.005272, 0.23284, 0.19317, 0
