participant, model_name, AIC, v1_targ, v2_targ, v1_int, v2_int, eta_targ, eta_int,  a_targ, a_guess, gamma, beta, kappa, lambda_b, lambda_f, zeta, rho, chi, psi, Ter, st, iota
23, Additive, 1964.8954, 3.2113, 0, 2.499, 0, 0.29538, 0.334, 3.2107, 1.8327, 0.17038, 0.53573, 0.49662, 0.80585, 0.2324, 0.46417, 0.85228, 0.25954, 0.29994, 0.0002408, 0
24, Additive, 1180.1782, 4.3075, 0, 4.6109, 0, 0.17964, 0.51926, 2.5118, 1.1587, 0.5612, 0.38151, 0.75363, 0.008387, 0.0044066, 0.1626, 0.25022, 0.19927, 0.35965, 0.1884, 0
25, Additive, 1396.6917, 5.2441, 0, 1.569, 0, 4.7107e-05, 0.03003, 2.0261, 1.2649, 0.13335, 0.59602, 0.90607, 0.00022787, 1.7076, 0.85597, 0.50684, 0.29884, 0.89818, 0.21828, 0
26, Additive, 1789.6, 1.4989, 0, 0.44343, 0, 0.0050197, 0.068064, 4.0079, 1.7697, 5.1885e-05, 0.29399, 0.89294, 0.5727, 2.1641, 0.44961, 0.065406, 0.20965, 0.24262, 0.16937, 0
27, Additive, 987.5785, 3.3403, 0, 1.3959, 0, 0.17428, 0.45007, 1.2614, 0.71215, 0.11423, 0.10811, 0.86127, 0.85235, 1.1604, 0.0082306, 0.71217, 1.6105e-05, 0.58825, 0.29015, 0
28, Additive, 1224.1252, 1.3409, 0, 2.0106, 0, 0.4167, 6.2269e-05, 1.2287, 0.74194, 0.32968, 0.49688, 0.90165, 0.44149, 0.010172, 0.016667, 0.34824, 0.3689, 0.95027, 0.25167, 0
29, Additive, 1411.1144, 2.1197, 0, 0.19163, 0, 0.0022482, 0.32527, 1.1255, 0.81049, 0.37078, 0.20546, 0.77143, 0.55358, 1.2397, 0.0083399, 0.49146, 0.18235, 0.6681, 0.26853, 0
30, Additive, 1291.8267, 5.945, 0, 0.57942, 0, 0.46684, 0.25945, 1.5082, 0.8791, 0.18102, 0.78769, 0.49911, 1.458, 0.0095643, 0.1414, 0.7498, 1.5105e-06, 0.63994, 0.27243, 0
31, Additive, 171.025, 7.0256, 0, 2.2848, 0, 0.2624, 0.27364, 2.0332, 1.0185, 0.053355, 0.21989, 0.8805, 0.063282, 1.0419, 0.58244, 0.47004, 0.30442, 0.99968, 0.20042, 0
32, Additive, 1428.9333, 4.1406, 0, 0.948, 0, 0.097304, 0.079152, 2.3456, 1.0411, 0.24799, 0.68096, 0.62236, 0.024755, 0.009942, 0.95214, 0.2089, 0.17841, 0.99967, 0.21699, 0
33, Additive, 1868.8686, 0.66399, 0, 1.7282, 0, 0.033656, 0.39822, 1.663, 1.3166, 0.15216, 0.028422, 0.49798, 1.6128, 0.67307, 0.21989, 0.59389, 0.47571, 0.31428, 0.080945, 0
34, Additive, 1642.3667, 2.3797, 0, 1.5624, 0, 0.16812, 0.0039901, 3.1346, 1.0748, 0.081839, 0.046383, 0.757, 0.27203, 0.56046, 0.13616, 0.83579, 0.067628, 0.066827, 0.17997, 0
35, Additive, 2112.4027, 1.6443, 0, 1.556, 0, 0.13458, 0.24068, 3.7957, 2.1269, 0.2922, 0.36728, 0.49869, 1.1927, 0.4694, 0.73854, 0.62997, 0.27836, 0.27628, 0.10534, 0
36, Additive, 833.871, 4.884, 0, 0.00072222, 0, 0.26027, 0.088694, 1.4612, 0.81017, 0.081453, 0.56657, 0.74914, 0.0065261, 1.4331, 0.012366, 0.22818, 0.23989, 0.42406, 0.24799, 0
