"","ï..Pure.Guess","Intrusion...Guess","Temporal","Spatiotemporal","Orthographic","Semantic","Additive..SxTpOxSE.","Multiplicative","Spatiotemporal.Recognition"
"1",3.22548611841951e-06,6.8056507944428e-07,4.90295543493795e-06,0.926203427181011,0.0329299768802389,0.0169606404884525,0.0014094420182076,0.00904518339332866,0.0134425210321281
"2",1.66619364028342e-05,0.0844881114583701,0.0151600417120449,0.00295254417733377,0.819911355744842,0.00189237155155597,0.0639380938512363,0.0113882085417992,0.000252611026415145
"3",0.145048160231443,0.0749126918524598,0.0463212271968921,0.186466635844108,0.010219368852996,0.00564366302268678,0.00209611855383162,0.00132563862811123,0.527966495817471
"4",9.99891290207206e-25,6.6091107275631e-06,0.245727164102295,0.391175704598655,0.276540513110067,0.0822989896699925,0.00201133530314198,2.49320797920267e-18,0.0022396841051219
"5",2.27430768493235e-12,0.950773966826855,0.0102197779223516,0.0168737785991301,0.00799411666959694,0.00644333881194828,0.00159321478895195,1.22682642373672e-12,0.00610180637766484
