"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho","chi","psi"
"result.1",1,536.118763502347,1094.23752700469,21.0843746830116,1.47921999221227,0.037325860319442,0.0321733462532754,0.203911574887354,4.17697734600833,0.01448037023697,0.972743654932374,0.927294261236483,0.652861700711279,0.000958897408868892
"result.2",2,265.294509628189,552.589019256377,38.4730527493494,11.5691314970323,0.100000829507849,0.521028976623927,0.487204729205289,0.420640585094129,0.0725083922324278,0.983255803506441,0.0266063981689513,0.549852284648868,0.0165064618530887
"result.3",3,1173.62923906502,2369.25847813004,15.7297996361318,12.9489991351196,0.0809894905691623,0.999421721498391,4.77613278879812,0.652986880785624,0.287576550889667,0.976857493515292,0.147034590490665,0.327432074588751,0.00280146613505216
"result.4",4,739.459706491719,1500.91941298344,23.5672027665198,19.6074112655956,0.193943320183762,0.719889478821549,0.169117079317197,1.16590961579604,0.0563127720874549,0.984142101369798,0.133461758268003,0.0316107581718015,0.0111216469946234
"result.5",5,1773.42925274687,3568.85850549374,20.4594309089989,9.81100163654371,0.256922165432591,0.928571229039328,0.0777589928735883,1.71107915377653,0.53025682413499,0.186677507393262,0.265772349201143,0.119641173101319,0.266965377243403
