"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho","chi","psi"
"result.1",1,542.230463637956,1106.46092727591,19.9667534732433,1.47729421151776,0.0268111678107612,0.702685385908396,4.3135143576667,0.545735987260543,0.0273277613546029,0.994727089139241,0.800221139785006,0.0209622137925567,0.127413743225635
"result.2",2,269.946770344453,561.893540688906,37.9977388859915,10.1480659411193,0.0208692352782651,0.622952812641949,1.34841670631431,1.2171643949516,0.0684182420465906,0.975534854511948,0.22141900237642,0.510639003622129,0.0256014166390145
"result.3",3,1174.86145560631,2371.72291121263,15.5119314220729,15.0639718921039,0.0210053823878549,0.999941298580867,4.98404684706599,1.42041857599981,0.301692687669696,0.996860198963219,0.233135411373812,0.55059430544569,0.108910846462489
"result.4",4,747.146367781173,1516.29273556235,21.991603662951,13.289678565049,0.037785438331818,0.978937148138146,0.454088487209344,4.94360893029666,0.050730656141127,0.887289934325963,0.121021798443649,0.111655025833837,0.6817814868916
"result.5",5,1780.70641536932,3583.41283073863,15.1874078523645,16.4395592894915,0.0957608640747484,0.986774453427643,0.32898407043437,3.18686379313198,0.664672813118807,0.462093703448772,0.104280034465828,0.840154313227096,0.0244596313723646
