"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho"
"result.1",1,539.264072911774,1096.52814582355,21.2272053771434,1.46521981565171,0.0540623093266838,0.879827758828628,4.95256194323478,0.126101513680116,0.0173789051267243,0.999905556674712,0.971631403429925
"result.2",2,274.313364998904,566.626729997809,37.6906788248796,12.7405194586206,0.0336551545700318,0.534833478681828,0.469533468240191,0.434545902485829,0.0858089603247863,0.377707922156022,0.563511413289234
"result.3",3,1170.66076194291,2359.32152388582,16.4936321362787,8.93330543848724,0.0732892605020263,0.999380634516998,4.87695595871251,2.8437811807391,0.319921411919504,0.999357116206466,0.848023227729014
"result.4",4,744.989851444124,1507.97970288825,22.8599341563806,14.3043510193111,0.114647639912276,0.914720421748334,0.102870376644032,1.4540112148153,0.0758766550872129,0.671820140153488,0.612709854864568
"result.5",5,1774.76947199596,3567.53894399193,22.5530645296347,12.0816413062894,0.083538919271193,0.766929705414796,0.276878776544972,0.950335690045575,0.849962087933238,0.35644305167858,0.850014135158204
