"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho"
"result.1",1,535.308053686902,1088.6161073738,21.2808866533859,1.51402755833859,0.0538858541329676,0.463897767633039,4.81672490699768,0.207712461521716,0.0013915255989846,0.999403435434197,0.969233567848757
"result.2",2,273.778339757964,565.556679515929,37.8061178875118,12.2699096461991,0.023251840250877,0.549621396678459,0.799877262068329,0.882788916297079,0.0741502425295206,0.291009612806938,0.788056222461683
"result.3",3,1170.83080400171,2359.66160800343,16.4246426242094,9.0323007870859,0.0883374359321071,0.952746672392702,4.78607193681017,2.32650524810695,0.278409711116685,0.999772949072235,0.861212983359489
"result.4",4,742.758108684917,1503.51621736983,22.5956136808007,13.3404668229275,0.101999678113388,0.940930103214673,0.0812598683582691,1.60083369809975,0.041762357722421,0.511199605296211,0.658127065412282
"result.5",5,1776.28028148283,3570.56056296567,14.681071611999,13.9829540080505,0.18928271826303,0.670184838750078,0.0114967004821539,0.289482814152604,0.542776155028036,0.046788987936452,0.697032289812341
