"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho","chi"
"result.1",1,535.062788919338,1090.12557783868,21.3672769086667,1.39520992534151,0.0577636065545262,0.307248848949385,4.98940304853022,0.31227695819591,0.000714553793951146,0.991371274292093,0.957742072128981,0.0042974238841911
"result.2",2,271.34408605459,562.688172109179,37.7192435245011,12.1894786090076,0.0205951058981703,0.885492712318417,2.17020003573929,2.62052494145499,0.068672079568593,0.91959519715675,0.846694759327142,0.697163200555625
"result.3",3,1171.77285319715,2363.54570639429,16.1627726280572,10.8676535316954,0.0720530112552332,0.997930158253456,4.39466682042141,1.81017000273426,0.296789552349785,0.993652678236799,0.8367702242984,0.0125864011731287
"result.4",4,739.624404445376,1499.24880889075,22.2812066311649,13.1092562743632,0.0884199668918919,0.947161097064633,0.0923740176480751,1.72463882253491,0.0400692115264398,0.699800742141076,0.551526571662769,0.362103648647695
"result.5",5,1773.46777746513,3566.93555493026,16.8247841033336,11.983622301154,0.131858321130483,0.822847175946215,0.0201234856672138,0.795621841967506,0.552517120481423,0.601407282307228,0.679088661030019,0.784721275780856
