"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho","chi"
"result.1",1,656.009205802392,1332.01841160478,20.5002973283369,1.91212236688545,0.101141201407241,0.999714759734832,4.03736344324754,3.39392766843341,0.106000357765518,0.999657922378625,0.812554761539287,0.00228072512956546
"result.2",2,415.729275664162,851.458551328324,36.780250520995,25.6148052967678,0.0921605193873718,0.892040183340687,0.00256096080777522,4.99898787518654,0.136021019765924,0.974318561586438,0.140057388855144,0.653007753451624
"result.3",3,1415.81608310803,2851.63216621605,14.6280142832714,13.9551748495873,0.0889604710313631,0.999642440228807,4.97165925592864,0.0585778542994538,0.366273479658978,0.861969291511689,0.00417690720664829,0.882363577244055
"result.4",4,1012.43734372935,2044.8746874587,21.3591126215354,16.7913249876784,0.167074585575918,0.301465113998196,1.21838766289026,4.99575242057788,0.227091952975665,0.994684023699862,0.50389965204522,0.00549380949547845
"result.5",5,2003.81928229474,4027.63856458947,14.0030988068575,22.0384196822398,0.643755977945722,0.230089141781629,0.000780775924396605,4.44197413517351,0.799807138363596,0.574184805655201,0.302207986502214,0.627195396047837
