"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta"
"result.1",1,664.252308244355,1342.50461648871,20.2355969949221,0.972750889378396,0.123579150722805,0.966092312621777,4.22966265592587,0.21699954760774,0.0971365882336644
"result.2",2,418.844154322636,851.688308645273,36.2235788611402,13.4340524554242,0.129431657119911,0.730725583702158,0.0586519918951674,0.319967947351746,0.102427960120078
"result.3",3,1413.93254618699,2841.86509237399,14.8283296423012,13.1760873384664,0.114459713965166,0.778952265487368,0.993308480944681,0.254698648131202,0.343938251852333
"result.4",4,964.560622947887,1943.12124589577,21.0603025954626,12.3157578894434,0.406565455769363,0.640123244644033,0.0439430183830844,0.465944168317284,0.0617607175229905
"result.5",5,1984.02790720082,3982.05581440164,9.72215770284467,15.2584118199565,0.999972867503583,0.660352932851222,0.0204656646932611,0.297974096873333,0.619799889401642
