"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho"
"result.1",1,657.195110532746,1332.39022106549,20.8969517898053,1.00400344578822,0.0470372818119924,0.991143015937844,4.75382212683633,1.31156540102451,0.0113791476944817,0.976088531518001,0.877835384910572
"result.2",2,417.827678850226,853.655357700452,36.6850870836082,12.9976736432555,0.03735086270553,0.827681692233199,1.80178275981668,4.90697342514423,0.0974010531846335,0.986502822873604,0.622013189142849
"result.3",3,1412.54816133693,2843.09632267386,15.1311843048658,13.277318400948,0.0527980985422414,0.993931904113415,4.6209961548749,4.94979628420752,0.338773914942299,0.984286877940639,0.624494871842368
"result.4",4,961.00307638209,1940.00615276418,22.239181142465,12.7516809595526,0.140626351468925,0.542705297772777,1.00805050111376,4.991485411585,0.0571060045792854,0.983465445391908,0.528785086954343
"result.5",5,1981.05907215743,3980.11814431486,16.9095485158264,9.73902869331647,0.24723360609709,0.476183840436974,0.0973745334898709,0.861227812074152,0.555608151648697,0.260176012915455,0.639551812448555
