"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho"
"result.1",1,657.554085561027,1333.10817112205,20.7789729124253,1.02932071895627,0.0478176282936259,0.968230629363224,3.3989826445493,1.33213242139018,0.0155652113687583,0.99324137432292,0.8428800088742
"result.2",2,417.876213664987,853.752427329974,36.7584626054715,13.0986924125768,0.0493103284053452,0.791591386781125,1.5822144596775,4.85013183128085,0.0985019619780494,0.991021597098581,0.463818424951853
"result.3",3,1412.5138992044,2843.0277984088,15.2913750667246,12.9494188699366,0.0547204570781703,0.998286974176189,4.7610963758622,4.72016442394048,0.33458227477596,0.987725976917638,0.674105666885609
"result.4",4,961.049416805637,1940.09883361127,22.3836118478133,13.3207969509735,0.137465282973247,0.484860833772986,1.29429019778708,4.96652589779544,0.0617373855627619,0.993870944430893,0.530233982633237
"result.5",5,1981.06784210906,3980.13568421813,14.3116863185357,10.6169837688054,0.115173767735097,0.644760335753776,0.142009664228716,4.05980977382851,0.546350916086193,0.0802549187563662,0.884984470355905
