"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho","chi"
"result.1",1,657.038603956114,1334.07720791223,20.8399545851381,1.02276038918598,0.0517797343329516,0.994439135743313,3.61025892018356,1.54080968987628,3.15578836666123e-05,0.98276326629291,0.303799244062121,0.80756532509497
"result.2",2,417.840694065992,855.681388131984,36.8283824909743,13.402913229629,0.0475905909889661,0.828677603673653,1.11259247874841,4.71506814345231,0.101469806553006,0.98055693149113,0.216616758172273,0.347391185218232
"result.3",3,1412.45832080602,2844.91664161204,15.2597962335966,12.8924287290377,0.0513169964110247,0.997863256884117,4.82022378996326,4.97990558272824,0.332627125619283,0.992193870247687,0.174401562660933,0.634789593544759
"result.4",4,961.117691251883,1942.23538250377,22.7702362047884,13.2699721975657,0.138635836510211,0.516880264302158,0.888984131612481,4.93748128959545,0.06244902560528,0.965494782865796,0.451597360280749,0.145505724257634
"result.5",5,1980.95052854986,3981.90105709972,15.6666078561907,9.36476402293917,0.119724728565602,0.66506821886469,0.0116712805142806,4.31692771887193,0.53624260523215,0.11703107840179,0.868580067064613,0.121984531637281
