"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho"
"result.1",1,657.589391464003,1333.17878292801,20.3319060032571,0.842540833376543,0.0472750993749395,0.939067837055676,4.83441408726472,1.1006378088139,0.00395849591843046,0.979031180462231,0.85753841756586
"result.2",2,417.947131738841,853.894263477682,36.4824657932639,12.2549362746068,0.0463755063801124,0.744691870909134,2.34416396606188,4.87194546032697,0.0982451555124182,0.964962554017558,0.483431687318735
"result.3",3,1412.47010263887,2842.94020527775,15.1383716839445,12.9892495989895,0.049809105694294,0.998323226301179,4.99401181049164,4.85711187463737,0.330336518426149,0.993399739472539,0.715680931132992
"result.4",4,961.030840966525,1940.06168193305,22.3798848092893,13.6065555025127,0.133066812851944,0.496323761345156,1.21599266010026,4.98441276638586,0.0576498228398831,0.981687511863206,0.551206591817519
"result.5",5,1981.02647261838,3980.05294523676,18.1689000766129,9.38569490938037,0.13508906003146,0.42169741396166,0.0119594850581635,1.49814571130817,0.543943236395782,0.208747947821394,0.858745235659124
