"","participant","nLL","aic","prec1","prec2","gamma","kappa","lambda_b","lambda_f","beta","zeta","rho","chi"
"result.1",1,535.082941579469,1090.16588315894,21.1224362454305,1.48029032926931,0.0551088121830172,0.718230893457896,4.95839189448083,0.660897449049983,0.00150342424464993,0.987130457932501,0.893667936701018,0.667172664823675
"result.2",2,271.849089903505,563.69817980701,37.8831918942448,11.6796155111617,0.0200342437261627,0.766266052669365,1.1069883616606,1.34982768111439,0.0716309641933064,0.237491294692127,0.385400988695935,0.77633218257688
"result.3",3,1171.71773542199,2363.43547084398,16.472275902059,10.1076648155425,0.0806125346612314,0.994294021724167,4.61440649178298,2.11709457774154,0.29294500408773,0.9989988743256,0.323049380007222,0.781495779503933
"result.4",4,739.773362341153,1499.54672468231,22.6344810875868,12.656212701989,0.0777264729293427,0.964179667689074,0.341493994788017,2.64999958651162,0.046073918152259,0.3964412239664,0.0900389165205371,0.748326391489056
"result.5",5,1773.69313189146,3567.38626378291,15.5940342390658,11.0275741051354,0.0948522464049906,0.872753067812389,0.0600245707213255,4.16399606019663,0.537861088739899,0.0896335869615195,0.84582011510747,0.93147673569516
