"word","is_sequential","present_trial","recog_rating","recog_RT","target_angle","response_angle","response_error","source_RT","valid_RT","block","session","recog_band","intrusion_1","intrusion_2","intrusion_3","intrusion_4","intrusion_5","intrusion_6","intrusion_7","intrusion_8","intrusion_9","intrusion_offset1","intrusion_offset2","intrusion_offset3","intrusion_offset4","intrusion_offset5","intrusion_offset6","intrusion_offset7","intrusion_offset8","intrusion_offset9","intrusion_lag_1","intrusion_lag_2","intrusion_lag_3","intrusion_lag_4","intrusion_lag_5","intrusion_lag_6","intrusion_lag_7","intrusion_lag_8","intrusion_lag_9","participant"
"CAFE",FALSE,9,"6",647.100000023842,0.0434463370208917,6.26614651541971,0.0604851287807693,1232,TRUE,7,2,"High",3.23548650143261,4.5852176944685,4.66259866004516,1.75877432626775,1.24021506646782,4.71751651147582,1.21680311738951,3.23953556424376,1.68211088314945,3.09114514276787,1.74141394973198,1.66403298415531,-1.71532798924686,-1.19676872944693,1.60911513272466,-1.17335678036862,3.08709607995671,-1.63866454612856,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"LIME",FALSE,10,"6",556.799999952316,1.68211088314945,1.84390894818797,-0.161798065038518,5747.19999992847,TRUE,7,2,"High",3.23548650143261,4.5852176944685,4.66259866004516,1.75877432626775,1.24021506646782,4.71751651147582,1.21680311738951,3.23953556424376,0.0434463370208917,-1.55337561828316,-2.90310681131905,-2.98048777689571,-0.0766634431182966,0.441895816681633,-3.03540562832637,0.46530776575994,-1.55742468109431,1.63866454612856,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"POND",FALSE,1,"6",646.400000095367,0.439013115630787,1.18224989063785,-0.743236775007068,860.799999952316,TRUE,8,2,"High",5.8363742451641,3.79974336722847,1.8011482925506,0.266693832156664,0.00956286101157067,4.49030536552326,1.46562168398089,4.31503348301183,3.17575836451624,0.885824177646278,2.92245505558191,-1.36213517691981,0.172319283474123,0.429450254619216,2.23189305728712,-1.02660856835011,2.40716493979854,-2.73674524888545,1,2,3,4,5,6,7,8,9,1
"CUSS",FALSE,2,"6",849.700000047684,5.8363742451641,0.782876042778289,-1.22968710479378,773.600000023842,TRUE,8,2,"High",0.439013115630787,3.79974336722847,1.8011482925506,0.266693832156664,0.00956286101157067,4.49030536552326,1.46562168398089,4.31503348301183,3.17575836451624,-0.885824177646278,2.03663087793563,-2.24795935456609,-0.713504894172155,-0.456373923027061,1.34606887964084,-1.91243274599638,1.52134076215227,2.66061588064786,-1,1,2,3,4,5,6,7,8,1
"AXLE",FALSE,3,"6",669.199999928474,3.79974336722847,3.74245635166835,0.0572870155601173,783.700000047684,TRUE,8,2,"High",0.439013115630787,5.8363742451641,1.8011482925506,0.266693832156664,0.00956286101157067,4.49030536552326,1.46562168398089,4.31503348301183,3.17575836451624,-2.92245505558191,-2.03663087793563,1.99859507467787,-2.75013577210778,-2.49300480096269,-0.690561998294787,2.33412168324757,-0.515290115783362,0.62398500271223,-2,-1,1,2,3,4,5,6,7,1
"YANK",FALSE,4,"6",737.5,1.8011482925506,2.07399168981011,-0.272843397259517,691.800000071526,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,0.266693832156664,0.00956286101157067,4.49030536552326,1.46562168398089,4.31503348301183,3.17575836451624,1.36213517691981,2.24795935456609,-1.99859507467787,1.53445446039393,1.79158543153903,-2.68915707297266,0.335526608569702,-2.51388519046123,-1.37461007196564,-3,-2,-1,1,2,3,4,5,6,1
"SEMI",FALSE,5,"6",2098.5,0.266693832156664,0.428192828682997,-0.161498996526334,522.700000047684,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,1.8011482925506,0.00956286101157067,4.49030536552326,1.46562168398089,4.31503348301183,3.17575836451624,-0.172319283474123,0.713504894172155,2.75013577210778,-1.53445446039393,0.257130971145093,2.05957377381299,-1.19892785182423,2.23484565632442,-2.90906453235957,-4,-3,-2,-1,1,2,3,4,5,1
"HISS",FALSE,6,"6",646.899999976158,0.00956286101157067,0.0187477214829593,-0.00918486047138859,830,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,1.8011482925506,0.266693832156664,4.49030536552326,1.46562168398089,4.31503348301183,3.17575836451624,-0.429450254619216,0.456373923027061,2.49300480096269,-1.79158543153903,-0.257130971145093,1.8024428026679,-1.45605882296932,1.97771468517933,3.11698980367492,-5,-4,-3,-2,-1,1,2,3,4,1
"BRIE",FALSE,7,"6",670.5,4.49030536552326,4.91432994710648,-0.424024581583224,538.600000023842,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,1.8011482925506,0.266693832156664,0.00956286101157067,1.46562168398089,4.31503348301183,3.17575836451624,-2.23189305728712,-1.34606887964084,0.690561998294787,2.68915707297266,-2.05957377381299,-1.8024428026679,3.02468368154236,0.175271882511425,1.31454700100702,-6,-5,-4,-3,-2,-1,1,2,3,1
"JAVA",FALSE,8,"6",646.899999976158,1.46562168398089,1.31187215315338,0.153749530827509,1132.70000004768,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,1.8011482925506,0.266693832156664,0.00956286101157067,4.49030536552326,4.31503348301183,3.17575836451624,1.02660856835011,1.91243274599638,-2.33412168324757,-0.335526608569702,1.19892785182423,1.45605882296932,-3.02468368154236,-2.84941179903094,-1.71013668053534,-7,-6,-5,-4,-3,-2,-1,1,2,1
"BRAG",FALSE,9,"6",749.5,4.31503348301183,4.34553310022685,-0.0304996172150167,414,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,1.8011482925506,0.266693832156664,0.00956286101157067,4.49030536552326,1.46562168398089,3.17575836451624,-2.40716493979854,-1.52134076215227,0.515290115783362,2.51388519046123,-2.23484565632442,-1.97771468517933,-0.175271882511425,2.84941179903094,1.13927511849559,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"NORM",FALSE,10,"6",636.299999952316,3.17575836451624,3.17609231495463,-0.000333950438395014,816.099999904633,TRUE,8,2,"High",0.439013115630787,5.8363742451641,3.79974336722847,1.8011482925506,0.266693832156664,0.00956286101157067,4.49030536552326,1.46562168398089,4.31503348301183,2.73674524888545,-2.66061588064786,-0.62398500271223,1.37461007196564,2.90906453235957,-3.11698980367492,-1.31454700100702,1.71013668053534,-1.13927511849559,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"SUMO",FALSE,1,"6",1327.60000002384,6.13587209959114,6.01119769811227,0.124674401478874,874.200000047684,TRUE,9,2,"High",4.4338417365133,4.06329258214114,4.70585883757677,3.83664588374567,4.08250075769041,3.06964406933093,4.08959090166043,2.73996660051514,4.60254191058751,1.70203036307784,2.07257951745,1.43001326201438,2.29922621584548,2.05337134190073,3.06622803026021,2.04628119793071,-2.88727980810358,1.53333018900363,1,2,3,4,5,6,7,8,9,1
"PANT",FALSE,2,"6",961.700000047684,4.4338417365133,4.50955011943138,-0.0757083829180729,1031.20000004768,TRUE,9,2,"High",6.13587209959114,4.06329258214114,4.70585883757677,3.83664588374567,4.08250075769041,3.06964406933093,4.08959090166043,2.73996660051514,4.60254191058751,-1.70203036307784,0.370549154372166,-0.272017101063461,0.597195852767638,0.351340978822896,1.36419766718238,0.344250834852877,1.69387513599817,-0.168700174074206,-1,1,2,3,4,5,6,7,8,1
"VEST",FALSE,3,"6",1817.40000009537,4.06329258214114,4.11397013302379,-0.0506775508826482,850.799999952316,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.70585883757677,3.83664588374567,4.08250075769041,3.06964406933093,4.08959090166043,2.73996660051514,4.60254191058751,-2.07257951745,-0.370549154372166,-0.642566255435627,0.226646698395472,-0.0192081755492701,0.993648512810209,-0.026298319519289,1.323325981626,-0.539249328446372,-2,-1,1,2,3,4,5,6,7,1
"GRAD",FALSE,4,"6",836.700000047684,4.70585883757677,4.73472663876278,-0.0288678011860179,982.799999952316,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,3.83664588374567,4.08250075769041,3.06964406933093,4.08959090166043,2.73996660051514,4.60254191058751,-1.43001326201438,0.272017101063461,0.642566255435627,0.869212953831099,0.623358079886357,1.63621476824584,0.616267935916338,1.96589223706163,0.103316926989255,-3,-2,-1,1,2,3,4,5,6,1
"GEMS",FALSE,5,"6",1343.19999992847,3.83664588374567,3.86311336652763,-0.0264674827819595,782.899999976158,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,4.70585883757677,4.08250075769041,3.06964406933093,4.08959090166043,2.73996660051514,4.60254191058751,-2.29922621584548,-0.597195852767638,-0.226646698395472,-0.869212953831099,-0.245854873944742,0.767001814414737,-0.252945017914761,1.09667928323053,-0.765896026841844,-4,-3,-2,-1,1,2,3,4,5,1
"SWAP",FALSE,6,"6",672.699999928474,4.08250075769041,3.86311336652763,0.219387391162782,820.400000095367,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,4.70585883757677,3.83664588374567,3.06964406933093,4.08959090166043,2.73996660051514,4.60254191058751,-2.05337134190073,-0.351340978822896,0.0192081755492701,-0.623358079886357,0.245854873944742,1.01285668835948,-0.00709014397001884,1.34253415717527,-0.520041152897102,-5,-4,-3,-2,-1,1,2,3,4,1
"DORK",FALSE,7,"6",581.899999976158,3.06964406933093,3.18531485377873,-0.115670784447801,638.300000071526,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,4.70585883757677,3.83664588374567,4.08250075769041,4.08959090166043,2.73996660051514,4.60254191058751,-3.06622803026021,-1.36419766718238,-0.993648512810209,-1.63621476824584,-0.767001814414737,-1.01285668835948,-1.0199468323295,0.329677468815794,-1.53289784125658,-6,-5,-4,-3,-2,-1,1,2,3,1
"CURB",FALSE,8,"6",625.600000023842,4.08959090166043,3.97066163250047,0.118929269159962,1196.20000004768,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,4.70585883757677,3.83664588374567,4.08250075769041,3.06964406933093,2.73996660051514,4.60254191058751,-2.04628119793071,-0.344250834852877,0.026298319519289,-0.616267935916338,0.252945017914761,0.00709014397001884,1.0199468323295,1.34962430114529,-0.512951008927083,-7,-6,-5,-4,-3,-2,-1,1,2,1
"COZY",FALSE,9,"6",647.199999928474,2.73996660051514,2.64324237365713,0.0967242268580097,864.299999952316,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,4.70585883757677,3.83664588374567,4.08250075769041,3.06964406933093,4.08959090166043,4.60254191058751,2.88727980810358,-1.69387513599817,-1.323325981626,-1.96589223706163,-1.09667928323053,-1.34253415717527,-0.329677468815794,-1.34962430114529,-1.86257531007238,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"TIDE",FALSE,10,"6",6712.5,4.60254191058751,0.478559771692197,-2.15920316828427,4380.60000002384,TRUE,9,2,"High",6.13587209959114,4.4338417365133,4.06329258214114,4.70585883757677,3.83664588374567,4.08250075769041,3.06964406933093,4.08959090166043,2.73996660051514,-1.53333018900363,0.168700174074206,0.539249328446372,-0.103316926989255,0.765896026841844,0.520041152897102,1.53289784125658,0.512951008927083,1.86257531007238,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"PERK",FALSE,1,"6",646.5,4.50814512260683,4.42281254889891,0.0853325737079249,832,TRUE,10,2,"High",3.16052814128239,2.49769172651934,4.50408991072027,3.57898035865716,3.23330691424315,1.32810014980053,3.7098502449818,3.18734926955512,0.630228711257433,1.34761698132445,2.01045339608749,0.00405521188656355,0.929164763949673,1.27483820836368,-3.10314033437328,0.798294877625033,1.32079585305171,-2.40526889583019,1,2,3,4,5,6,7,8,9,1
"KNOT",FALSE,2,"6",600.200000047684,3.16052814128239,3.14959256430468,0.0109355769777073,1801,TRUE,10,2,"High",4.50814512260683,2.49769172651934,4.50408991072027,3.57898035865716,3.23330691424315,1.32810014980053,3.7098502449818,3.18734926955512,0.630228711257433,-1.34761698132445,0.662836414763045,-1.34356176943788,-0.418452217374773,-0.0727787729607612,1.83242799148186,-0.549322103699412,-0.0268211282727369,2.53029943002495,-1,1,2,3,4,5,6,7,8,1
"FATS",FALSE,3,"6",580.600000023842,2.49769172651934,2.43812404725968,0.0595676792596627,918.5,TRUE,10,2,"High",4.50814512260683,3.16052814128239,4.50408991072027,3.57898035865716,3.23330691424315,1.32810014980053,3.7098502449818,3.18734926955512,0.630228711257433,-2.01045339608749,-0.662836414763045,-2.00639818420093,-1.08128863213782,-0.735615187723806,1.16959157671882,-1.21215851846246,-0.689657543035782,1.86746301526191,-2,-1,1,2,3,4,5,6,7,1
"HOOT",FALSE,4,"6",613.399999976158,4.50408991072027,4.64991453956839,-0.145824628848125,1281.59999990463,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,3.57898035865716,3.23330691424315,1.32810014980053,3.7098502449818,3.18734926955512,0.630228711257433,-0.00405521188656355,1.34356176943788,2.00639818420093,0.925109552063109,1.27078299647712,-3.10719554625984,0.79423966573847,1.31674064116515,-2.40932410771675,-3,-2,-1,1,2,3,4,5,6,1
"KELP",FALSE,5,"6",714.299999952316,3.57898035865716,3.70653965530229,-0.127559296645134,917.399999976158,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,4.50408991072027,3.23330691424315,1.32810014980053,3.7098502449818,3.18734926955512,0.630228711257433,-0.929164763949673,0.418452217374773,1.08128863213782,-0.925109552063109,0.345673444414012,2.25088020885663,-0.130869886324639,0.391631089102036,2.94875164739973,-4,-3,-2,-1,1,2,3,4,5,1
"PAIL",FALSE,6,"6",758.799999952316,3.23330691424315,0.0536927559949694,-3.10357114893141,564,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,4.50408991072027,3.57898035865716,1.32810014980053,3.7098502449818,3.18734926955512,0.630228711257433,-1.27483820836368,0.0727787729607612,0.735615187723806,-1.27078299647712,-0.345673444414012,1.90520676444262,-0.476543330738651,0.0459576446880243,2.60307820298572,-5,-4,-3,-2,-1,1,2,3,4,1
"PLEA",FALSE,7,"6",644.899999976158,1.32810014980053,1.10352258855564,0.224577561244881,694.399999976158,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,4.50408991072027,3.57898035865716,3.23330691424315,3.7098502449818,3.18734926955512,0.630228711257433,3.10314033437328,-1.83242799148186,-1.16959157671882,3.10719554625984,-2.25088020885663,-1.90520676444262,-2.38175009518127,-1.8592491197546,0.697871438543093,-6,-5,-4,-3,-2,-1,1,2,3,1
"DONT",FALSE,8,"6",582,3.7098502449818,3.87309081399438,-0.163240569012581,691.799999952316,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,4.50408991072027,3.57898035865716,3.23330691424315,1.32810014980053,3.18734926955512,0.630228711257433,-0.798294877625033,0.549322103699412,1.21215851846246,-0.79423966573847,0.130869886324639,0.476543330738651,2.38175009518127,0.522500975426675,3.07962153372437,-7,-6,-5,-4,-3,-2,-1,1,2,1
"HOPS",FALSE,9,"6",669.399999976158,3.18734926955512,6.26185512796529,-3.07450585841017,717.600000023842,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,4.50408991072027,3.57898035865716,3.23330691424315,1.32810014980053,3.7098502449818,0.630228711257433,-1.32079585305171,0.0268211282727369,0.689657543035782,-1.31674064116515,-0.391631089102036,-0.0459576446880243,1.8592491197546,-0.522500975426675,2.55712055829769,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"HARE",FALSE,10,"6",1703.29999995232,0.630228711257433,0.760578249258962,-0.130349538001529,763.900000095367,TRUE,10,2,"High",4.50814512260683,3.16052814128239,2.49769172651934,4.50408991072027,3.57898035865716,3.23330691424315,1.32810014980053,3.7098502449818,3.18734926955512,2.40526889583019,-2.53029943002495,-1.86746301526191,2.40932410771675,-2.94875164739973,-2.60307820298572,-0.697871438543093,-3.07962153372437,-2.55712055829769,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"COMB",FALSE,1,"6",546.5,1.40178702033761,1.42203961150021,-0.0202525911626057,622.899999976158,TRUE,11,2,"High",2.70880132741314,3.36344377738172,2.6376114654942,4.18819545111384,0.0937786255416537,0.0271687306512812,5.11538013149924,1.36225875589443,0.491986102526511,-1.30701430707553,-1.96165675704412,-1.23582444515659,-2.78640843077623,1.30800839479595,1.37461828968633,2.56959219601795,0.0395282644431731,0.909800917811095,1,2,3,4,5,6,7,8,9,1
"HIND",FALSE,2,"6",1305,2.70880132741314,2.32090025498727,0.387901072425868,2114.59999990463,TRUE,11,2,"High",1.40178702033761,3.36344377738172,2.6376114654942,4.18819545111384,0.0937786255416537,0.0271687306512812,5.11538013149924,1.36225875589443,0.491986102526511,1.30701430707553,-0.654642449968584,0.0711898619189393,-1.4793941237007,2.61502270187149,2.68163259676186,-2.4065788040861,1.34654257151871,2.21681522488663,-1,1,2,3,4,5,6,7,8,1
"HYPE",FALSE,3,"6",669.600000023842,3.36344377738172,3.59248694221803,-0.229043164836301,1357.40000009537,TRUE,11,2,"High",1.40178702033761,2.70880132741314,2.6376114654942,4.18819545111384,0.0937786255416537,0.0271687306512812,5.11538013149924,1.36225875589443,0.491986102526511,1.96165675704412,0.654642449968584,0.725832311887523,-0.824751673732115,-3.01352015533952,-2.94691026044914,-1.75193635411752,2.00118502148729,2.87145767485521,-2,-1,1,2,3,4,5,6,7,1
"VEIN",FALSE,4,"6",533.800000071526,2.6376114654942,2.65715642894659,-0.0195449634523888,1231.10000002384,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,4.18819545111384,0.0937786255416537,0.0271687306512812,5.11538013149924,1.36225875589443,0.491986102526511,1.23582444515659,-0.0711898619189393,-0.725832311887523,-1.55058398561964,2.54383283995255,2.61044273484292,-2.47776866600504,1.27535270959977,2.14562536296769,-3,-2,-1,1,2,3,4,5,6,1
"EONS",FALSE,5,"6",670.599999904633,4.18819545111384,4.33566862326867,-0.147473172154829,936,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,2.6376114654942,0.0937786255416537,0.0271687306512812,5.11538013149924,1.36225875589443,0.491986102526511,2.78640843077623,1.4793941237007,0.824751673732115,1.55058398561964,-2.1887684816074,-2.12215858671703,-0.927184680385401,2.82593669521941,-2.58697595859226,-4,-3,-2,-1,1,2,3,4,5,1
"SWAT",FALSE,6,"6",671,0.0937786255416537,0.0728437748500358,0.0209348506916179,512.900000095367,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,2.6376114654942,4.18819545111384,0.0271687306512812,5.11538013149924,1.36225875589443,0.491986102526511,-1.30800839479595,-2.61502270187149,3.01352015533952,-2.54383283995255,2.1887684816074,0.0666098948903725,1.261583801222,-1.26848013035278,-0.398207476984858,-5,-4,-3,-2,-1,1,2,3,4,1
"SWIG",FALSE,7,"6",952.5,0.0271687306512812,6.24837786076421,0.0619761770666536,868,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,2.6376114654942,4.18819545111384,0.0937786255416537,5.11538013149924,1.36225875589443,0.491986102526511,-1.37461828968633,-2.68163259676186,2.94691026044914,-2.61044273484292,2.12215858671703,-0.0666098948903725,1.19497390633163,-1.33509002524315,-0.46481737187523,-6,-5,-4,-3,-2,-1,1,2,3,1
"BRAT",FALSE,8,"6",557.399999976158,5.11538013149924,5.21604689497044,-0.100666763471202,702.799999952316,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,2.6376114654942,4.18819545111384,0.0937786255416537,0.0271687306512812,1.36225875589443,0.491986102526511,-2.56959219601795,2.4065788040861,1.75193635411752,2.47776866600504,0.927184680385401,-1.261583801222,-1.19497390633163,-2.53006393157478,-1.65979127820686,-7,-6,-5,-4,-3,-2,-1,1,2,1
"KEEN",FALSE,9,"6",557.300000071526,1.36225875589443,1.03929962501298,0.322959130881452,963.100000023842,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,2.6376114654942,4.18819545111384,0.0937786255416537,0.0271687306512812,5.11538013149924,0.491986102526511,-0.0395282644431731,-1.34654257151871,-2.00118502148729,-1.27535270959977,-2.82593669521941,1.26848013035278,1.33509002524315,2.53006393157478,0.870272653367922,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"WAND",FALSE,10,"6",601.600000023842,0.491986102526511,0.820916159104176,-0.328930056577665,689.5,TRUE,11,2,"High",1.40178702033761,2.70880132741314,3.36344377738172,2.6376114654942,4.18819545111384,0.0937786255416537,0.0271687306512812,5.11538013149924,1.36225875589443,-0.909800917811095,-2.21681522488663,-2.87145767485521,-2.14562536296769,2.58697595859226,0.398207476984858,0.46481737187523,1.65979127820686,-0.870272653367922,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"URGE",FALSE,1,"6",994.199999928474,6.09150875892101,5.86441524977396,0.227093509147051,869.600000023842,TRUE,12,2,"High",2.98880546009908,6.10453082932288,4.96424517704031,0.927758838966588,6.11162070744141,5.35327763476659,1.09131052947448,4.03631115683844,3.89293695907892,3.10270329882194,-0.0130220704018669,1.12726358188071,-1.11943538722516,-0.020111948520392,0.738231124154423,-1.28298707773306,2.05519760208257,2.19857179984209,1,2,3,4,5,6,7,8,9,1
"PROS",FALSE,2,"6",782.200000047684,2.98880546009908,2.93895796201888,0.0498474980802031,466.600000023842,TRUE,12,2,"High",6.09150875892101,6.10453082932288,4.96424517704031,0.927758838966588,6.11162070744141,5.35327763476659,1.09131052947448,4.03631115683844,3.89293695907892,-3.10270329882194,-3.1157253692238,-1.97543971694123,2.06104662113249,-3.12281524734233,-2.36447217466751,1.89749493062459,-1.04750569673937,-0.904131498979842,-1,1,2,3,4,5,6,7,8,1
"DASH",FALSE,3,"4",1478.79999995232,6.10453082932288,0.0987844766444496,-0.277438954501156,963.099999904633,TRUE,12,2,"Low",6.09150875892101,2.98880546009908,4.96424517704031,0.927758838966588,6.11162070744141,5.35327763476659,1.09131052947448,4.03631115683844,3.89293695907892,0.0130220704018669,3.1157253692238,1.14028565228258,-1.10641331682329,-0.00708987811852513,0.75125319455629,-1.26996500733119,2.06821967248444,2.21159387024396,-2,-1,1,2,3,4,5,6,7,1
"JOLT",FALSE,4,"6",737.100000023842,4.96424517704031,4.49258487125232,0.47166030578799,713.699999928474,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,0.927758838966588,6.11162070744141,5.35327763476659,1.09131052947448,4.03631115683844,3.89293695907892,-1.12726358188071,1.97543971694123,-1.14028565228258,-2.24669896910587,-1.1473755304011,-0.389032457726285,-2.41025065961377,0.92793402020186,1.07130821796138,-3,-2,-1,1,2,3,4,5,6,1
"PALS",FALSE,5,"6",602.300000071526,0.927758838966588,1.24079088054031,-0.313032041573723,629.5,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,4.96424517704031,6.11162070744141,5.35327763476659,1.09131052947448,4.03631115683844,3.89293695907892,1.11943538722516,-2.06104662113249,1.10641331682329,2.24669896910587,1.09932343870477,1.85766651137959,-0.163551690507895,-3.10855231787186,-2.96517812011233,-4,-3,-2,-1,1,2,3,4,5,1
"GENT",FALSE,6,"6",3111,6.11162070744141,5.77643335180862,0.335187355632781,1890.5,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,4.96424517704031,0.927758838966588,5.35327763476659,1.09131052947448,4.03631115683844,3.89293695907892,0.020111948520392,3.12281524734233,0.00708987811852513,1.1473755304011,-1.09932343870477,0.758343072674815,-1.26287512921266,2.07530955060296,2.21868374836248,-5,-4,-3,-2,-1,1,2,3,4,1
"WHIM",FALSE,7,"6",894.5,5.35327763476659,2.4724196465609,2.88085798820569,1059.39999997616,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,4.96424517704031,0.927758838966588,6.11162070744141,1.09131052947448,4.03631115683844,3.89293695907892,-0.738231124154423,2.36447217466751,-0.75125319455629,0.389032457726285,-1.85766651137959,-0.758343072674815,-2.02121820188748,1.31696647792814,1.46034067568767,-6,-5,-4,-3,-2,-1,1,2,3,1
"SNOT",FALSE,8,"6",623.700000047684,1.09131052947448,1.1134677133101,-0.0221571838356167,515.100000023842,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,4.96424517704031,0.927758838966588,6.11162070744141,5.35327763476659,4.03631115683844,3.89293695907892,1.28298707773306,-1.89749493062459,1.26996500733119,2.41025065961377,0.163551690507895,1.26287512921266,2.02121820188748,-2.94500062736396,-2.80162642960444,-7,-6,-5,-4,-3,-2,-1,1,2,1
"TURF",FALSE,9,"6",760.5,4.03631115683844,4.0113858882347,0.0249252686037433,710.700000047684,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,4.96424517704031,0.927758838966588,6.11162070744141,5.35327763476659,1.09131052947448,3.89293695907892,-2.05519760208257,1.04750569673937,-2.06821967248444,-0.92793402020186,3.10855231787186,-2.07530955060296,-1.31696647792814,2.94500062736396,0.143374197759524,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"DEMO",FALSE,10,"6",759.200000047684,3.89293695907892,3.86645885828217,0.0264781007967518,791,TRUE,12,2,"High",6.09150875892101,2.98880546009908,6.10453082932288,4.96424517704031,0.927758838966588,6.11162070744141,5.35327763476659,1.09131052947448,4.03631115683844,-2.19857179984209,0.904131498979842,-2.21159387024396,-1.07130821796138,2.96517812011233,-2.21868374836248,-1.46034067568767,2.80162642960444,-0.143374197759524,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"MAZE",FALSE,1,"2",122.5,4.98479101984524,5.16061056281826,-0.175819542973024,445.100000023842,TRUE,0,3,"Unrecognized",2.17237090069559,4.4025047337236,3.16004417926052,2.37426619558971,NA,NA,NA,NA,NA,2.81242011914965,0.582286286121641,1.82474684058472,2.61052482425553,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,1
"PIKE",FALSE,2,"3",276.200000047684,2.17237090069559,2.39257577445409,-0.2202048737585,588.200000047684,TRUE,0,3,"Unrecognized",4.98479101984524,4.4025047337236,3.16004417926052,2.37426619558971,NA,NA,NA,NA,NA,-2.81242011914965,-2.23013383302801,-0.987673278564923,-0.201895294894115,NA,NA,NA,NA,NA,-1,1,2,3,NA,NA,NA,NA,NA,1
"SLIT",FALSE,3,"5",188.599999904633,4.4025047337236,0.48652592042131,-2.3672064938773,573.800000071526,TRUE,0,3,"Low",4.98479101984524,2.17237090069559,3.16004417926052,2.37426619558971,NA,NA,NA,NA,NA,-0.582286286121641,2.23013383302801,1.24246055446308,2.02823853813389,NA,NA,NA,NA,NA,-2,-1,1,2,NA,NA,NA,NA,NA,1
"HARE",FALSE,4,"6",2781.10000002384,3.16004417926052,4.75344132966595,-1.59339715040544,429.399999976158,TRUE,0,3,"High",4.98479101984524,2.17237090069559,4.4025047337236,2.37426619558971,NA,NA,NA,NA,NA,-1.82474684058472,0.987673278564923,-1.24246055446308,0.785777983670808,NA,NA,NA,NA,NA,-3,-2,-1,1,NA,NA,NA,NA,NA,1
"WOOF",FALSE,5,"6",190.100000023842,2.37426619558971,4.11164825805358,-1.73738206246387,557.899999976158,TRUE,0,3,"High",4.98479101984524,2.17237090069559,4.4025047337236,3.16004417926052,NA,NA,NA,NA,NA,-2.61052482425553,0.201895294894115,-2.02823853813389,-0.785777983670808,NA,NA,NA,NA,NA,-4,-3,-2,-1,NA,NA,NA,NA,NA,1
"FURY",FALSE,1,"6",666.200000047684,1.00463216820066,1.07577240825264,-0.071140240051982,710.200000047684,TRUE,1,3,"High",0.449536391686552,2.39678532648476,0.516187083521553,5.35800515418519,3.34215710552223,5.38469166519319,4.36780647603597,1.41221830991313,4.11723827998311,0.555095776514107,-1.3921531582841,0.488445084679106,1.92981232119505,-2.33752493732157,1.90312581018706,2.92001099934428,-0.407586141712472,-3.11260611178246,1,2,3,4,5,6,7,8,9,1
