"word","is_sequential","recog_rating","recog_RT","target_angle","response_angle","response_error","source_RT","valid_RT","participant"
"VIAL",TRUE,"1",680.744999990333,4.71133123133964,4.73922817164391,-0.0278969403042666,1482.62499997532,TRUE,1
"DUNG",TRUE,"1",810.095000022557,1.39178838420747,2.29743866747662,-0.905650283269148,1593.62999998871,TRUE,1
"TRAM",TRUE,"3",2712.21500000637,5.51981595043972,5.65850761362134,-0.138691663181614,2196.07499998529,TRUE,1
"CORD",TRUE,"1",3041.51000001002,2.73344194751017,2.6238354273391,0.109606520171068,2044.75500000967,TRUE,1
"HARK",TRUE,"1",805.835000006482,4.12660917103928,4.51367357968218,-0.387064408642899,3267.76499999687,TRUE,1
"OPAL",TRUE,"1",840.040000010282,5.75883440600258,5.73079264405307,0.028041761949507,1745.57499997923,TRUE,1
"OAKS",TRUE,"1",610.230000020005,2.97171344382682,3.2065236704431,-0.234810226616274,1799.6350000035,TRUE,1
"SUNS",TRUE,"1",1034.81499999203,1.02886572776977,0.992812173274421,0.0360535544953475,1677.7799999984,TRUE,1
"AURA",TRUE,"1",645.380000001751,4.514908355295,4.51367357968218,0.00123477561281859,1863.55000000913,TRUE,1
"REEK",TRUE,"1",713.714999991003,2.5210412273535,2.20124687142011,0.319794355933396,1415.08499998599,TRUE,1
"AXLE",TRUE,"1",818.029999995138,3.41978572595764,3.41157969618456,0.00820602977308216,1711.99000001093,TRUE,1
"EONS",TRUE,"1",638.990000006743,2.32845003592066,3.99208156520652,-1.66363152928586,2174.56499999389,TRUE,1
"SHAM",TRUE,"1",1971.59000000078,5.7809011563616,5.48683296536007,0.294068191001527,4189.36999997823,TRUE,1
"GOOF",TRUE,"1",970.750000007916,0.028719974058845,5.97493784106141,0.336967440177017,1111.83499998879,TRUE,1
"JADE",TRUE,"1",721.669999998994,2.14943720354963,2.48822196845461,-0.338784764904981,2528.39500000142,TRUE,1
"LULL",TRUE,"1",1186.47499999497,2.3621081156898,2.32917404100508,0.0329340746847171,994.904999999329,TRUE,1
"GRAM",TRUE,"1",656.235000002198,4.54624384854805,4.06131225894021,0.484931589607837,1498.24000001559,TRUE,1
"PEEL",TRUE,"1",1109.69000001205,2.32251097594319,2.31646977131756,0.00604120462562241,2411.11499999557,TRUE,1
"BRIE",TRUE,"1",871.060000005178,1.47524374779548,1.44448820973166,0.0307555380638247,3164.21000001719,TRUE,1
"BROW",TRUE,"1",687.879999983124,0.378987202603618,0.548549402450528,-0.169562199846911,1763.25499999803,TRUE,1
"FIST",TRUE,"1",1986.77499999758,0.155207852474094,0.399285471461222,-0.244077618987128,1534.71499998681,TRUE,1
"ROAR",TRUE,"1",620.444999978412,5.89618245719141,5.68089796104462,0.215284496146789,1681.51500000339,TRUE,1
"RAKE",TRUE,"1",1327.73499999847,3.29466374190523,3.1662513315976,0.128412410307636,2357.51999999071,TRUE,1
"CUSS",TRUE,"1",703.999999997672,5.09250816467507,5.36534075290028,-0.27283258822521,1259.04500001296,TRUE,1
"ROBS",TRUE,"1",982.820000004955,5.90151599933166,4.37857371685545,1.52294228247621,2510.47499998845,TRUE,1
"BRED",TRUE,"1",1154.97000000346,3.95553096230682,4.07470696436895,-0.119176002062126,1361.10499998927,TRUE,1
"WEEP",TRUE,"1",686.440000019968,5.34355356593766,5.64958932243452,-0.306035756496859,1331.03000000119,TRUE,1
"CURL",TRUE,"1",1123.26000002213,1.93701797294007,2.27503345373547,-0.338015480795402,1481.79499999946,TRUE,1
"TICK",TRUE,"1",727.989999984857,3.27522171161357,2.47487106525546,0.800350646358117,4845.70999999391,TRUE,1
"LIEU",TRUE,"1",630.735000013374,0.722694331457137,0.578639581283829,0.144054750173308,1231.10000000428,TRUE,1
"BIAS",TRUE,"1",631.495000008494,5.64496353145097,5.59477060291651,0.0501929285344582,2813.65500000492,TRUE,1
"CRIB",TRUE,"1",838.270000007004,0.0073170971385572,6.23166144253632,0.0588409617818278,1229.05500000343,TRUE,1
"BULB",TRUE,"1",1029.94000000786,1.2334088199461,1.68816819462894,-0.454759374682837,2579.60500000603,TRUE,1
"BOLD",TRUE,"1",646.245000011288,5.59766055553441,5.40111013722342,0.19655041831099,1499.03499998618,TRUE,1
"VENT",TRUE,"1",760.085000016727,1.17155533853044,1.26671177891015,-0.0951564403797163,2346.53999999911,TRUE,1
"DUEL",TRUE,"1",608.585000009276,0.629954392640108,5.70454572589576,1.20859397392394,5430.53000001237,TRUE,1
"DOME",TRUE,"1",595.594999991357,1.6274093967172,2.08159771123569,-0.454188314518487,2549.06499999948,TRUE,1
"KITS",TRUE,"1",673.055000021122,5.55101262629801,3.96342476645703,1.58758785984099,3351.03999998048,TRUE,1
"DORM",TRUE,"4",2202.35999999568,5.81422857921081,6.28093305873561,-0.466704479524797,2211.04500000365,TRUE,1
"SUMO",TRUE,"1",768.295000015758,2.19498445118357,2.29110374197306,-0.0961192907894932,1211.30999998469,TRUE,1
"SWAY",TRUE,"1",1197.09499998111,3.98758312817186,3.82369155692809,0.163891571243763,1213.54999998584,TRUE,1
"RUMP",TRUE,"1",660.655000014231,2.58219492906616,2.48466953205642,0.0975253970097434,923.405000008643,TRUE,1
"BARF",TRUE,"1",654.994999989867,1.85370680294599,1.98358961676562,-0.129882813819629,1094.7550000269,TRUE,1
"AILS",TRUE,"1",722.090000024997,1.65873984945569,1.38089291410938,0.277846935346302,2282.44000001065,TRUE,1
"ITCH",TRUE,"1",7256.43000000902,1.43858126247122,1.52139834347786,-0.0828170810066384,3797.22000000719,TRUE,1
"OWED",TRUE,"1",1302.13999998569,5.65796276859944,5.77152657381223,-0.113563805212785,1079.07999999635,TRUE,1
"PACT",TRUE,"3",2594.78000001423,6.10279436730256,5.5660434258109,0.536750941491659,2140.35500000976,TRUE,1
"KNIT",TRUE,"1",1508.65499998257,2.57986691466049,2.36411825462366,0.215748660036838,1363.65000001341,TRUE,1
"EDGY",TRUE,"1",1386.57000000216,4.01233362709105,3.74018016691329,0.272153460177766,1232.26999997813,TRUE,1
"TILT",TRUE,"1",700.524999992922,5.1546121938337,5.43269639556286,-0.278084201729158,1598.51999999955,TRUE,1
"WHEW",TRUE,"1",688.580000015907,6.25305064517503,0.0562469147355218,-0.086381576740074,1010.86999999825,TRUE,1
"ACES",TRUE,"1",804.070000012405,1.73654445950883,1.61591241802216,0.12063204148667,2180.7599999886,TRUE,1
"TIER",TRUE,"5",2613.19000000414,2.38868136376649,2.61384042200422,-0.225159058237731,2461.03000000585,TRUE,1
"BUDS",TRUE,"1",653.454999992624,6.25333923099549,6.14097008523013,0.112369145765362,1728.38999997452,TRUE,1
"FLUX",TRUE,"1",1305.7399999816,3.8625261813048,3.65934987984049,0.203176301464313,1647.85000000894,TRUE,1
"POSE",TRUE,"1",3519.61999997776,3.43548547705651,3.79851577512317,-0.363030298066659,2526.74500001036,TRUE,1
"LOOT",TRUE,"1",681.465000000782,3.07021043106274,3.1393505048807,-0.0691400738179584,1578.37999999151,TRUE,1
"TEXT",TRUE,"2",3146.63999999128,3.36489958474314,2.24343716710065,1.12146241764248,3027.12500002235,TRUE,1
"VINE",TRUE,"1",1209.99499998335,6.07581178772182,6.27645895122443,-0.200647163502611,1661.09499998856,TRUE,1
"PUNY",TRUE,"1",800.194999989122,2.063417004117,2.39909343310784,-0.33567642899084,1152.83999999519,TRUE,1
"ROSY",TRUE,"1",764.560000009835,0.734849259931869,1.02150017816356,-0.286650918231694,1204.41499998514,TRUE,1
"POLO",TRUE,"1",957.325000025332,5.46724578881983,5.46441321264376,0.00283257617607102,1214.39000000805,TRUE,1
"TART",TRUE,"1",716.875000013039,3.67707204499944,3.89698402855475,-0.219911983555314,863.190000003204,TRUE,1
"SMOG",TRUE,"1",672.390000021085,2.1955138015409,2.19860365688201,-0.00308985534110429,1212.08500000648,TRUE,1
"ORAL",TRUE,"1",754.13499999512,0.720881702979222,0.806062947927811,-0.0851812449485895,799.185000011697,TRUE,1
"MEMO",TRUE,"1",605.87499997858,3.7312036809002,3.63326095474671,0.0979427261534829,1195.64999997988,TRUE,1
"FOLK",TRUE,"1",1497.00499998219,4.18693179110678,4.04253115247019,0.144400638636587,1171.6500000041,TRUE,1
"WITS",TRUE,"1",589.970000000671,0.0165046717448833,0.0517555408162668,-0.0352508690713835,2644.47500000894,TRUE,1
"VASE",TRUE,"1",631.655000004917,3.21012830857927,3.12150606976191,0.0886222388173583,1160.36000000965,TRUE,1
"DAFT",TRUE,"1",618.820000004023,4.36591470290716,3.82716475854743,0.538749944359725,2509.88500000723,TRUE,1
"LARK",TRUE,"1",591.320000006817,2.88344965883643,2.50437794604404,0.379071712792384,793.654999987222,TRUE,1
"HEEL",TRUE,"1",586.685000016354,3.06910960826322,3.16603223100903,-0.0969226227458124,1046.71999998391,TRUE,1
"BUYS",TRUE,"1",740.094999986701,0.16735524952154,0.00657885245301648,0.160776397068524,776.259999984875,TRUE,1
"MYTH",TRUE,"1",1963.19999999925,0.841372246045709,0.882075169956162,-0.0407029239104527,815.059999994002,TRUE,1
"BARK",TRUE,"1",786.015000019222,2.24421651393249,2.50344624596049,-0.259229732028002,1126.01999999583,TRUE,1
"LOOP",TRUE,"1",652.889999996871,2.26679752499137,2.21115279186574,0.055644733125626,929.889999998733,TRUE,1
"ANTE",TRUE,"1",615.904999983497,5.00720225647852,5.35274544545553,-0.345543188977013,1211.85500000138,TRUE,1
"TARP",TRUE,"1",589.854999998584,0.809868969492988,0.815310498713761,-0.00544152922077357,1576.32999998238,TRUE,1
"ODOR",TRUE,"1",809.865000017919,2.24258382636324,0.710814984585989,1.53176884177725,945.995000016876,TRUE,1
"PADS",TRUE,"1",577.359999995679,1.06364844043511,0.840808895449324,0.222839544985781,791.659999988042,TRUE,1
"GLUE",TRUE,"1",635.39499999024,5.27864241530745,5.58844703098288,-0.30980461567543,1029.03999999398,TRUE,1
"LINT",TRUE,"1",572.060000005877,3.52917406034098,3.80831424192413,-0.27914018158315,1995.9899999958,TRUE,1
"BASH",TRUE,"1",833.00500002224,2.12548546923059,2.31012218800187,-0.184636718771276,944.604999996955,TRUE,1
"WONT",TRUE,"6",748.279999999795,2.78348128620459,3.12589887488362,-0.342417588679031,3061.85999998706,TRUE,1
"GIMP",TRUE,"1",569.370000011986,0.964503769651034,0.809317045895359,0.155186723755675,1561.93000002531,TRUE,1
"SOFA",TRUE,"1",562.15000001248,3.46061981775238,3.63899109576548,-0.178371278013097,946.659999986878,TRUE,1
"BLIP",TRUE,"1",548.934999998892,1.41876188219992,1.50317947426493,-0.0844175920650103,1684.00500001735,TRUE,1
"SEED",TRUE,"1",563.809999992372,1.48793330454618,1.51691594311427,-0.0289826385680931,1427.39500000607,TRUE,1
"SHIN",TRUE,"1",710.579999984475,6.12863898076241,5.42343949018757,0.705199490574842,5013.20499999565,TRUE,1
"TACT",TRUE,"1",450.084999989485,2.53947237739556,2.32282055905397,0.21665181834159,1197.37999999779,TRUE,1
"TACK",TRUE,"1",1367.03000002308,1.89057842314401,2.02542614417548,-0.13484772103147,1496.1750000075,TRUE,1
"MUSE",TRUE,"1",1958.55999999912,1.64575496616415,5.5470318769498,2.38190839639393,1843.41000000131,TRUE,1
"VANS",TRUE,"1",536.399999982677,3.32841289115355,3.60129161578813,-0.272878724634583,1262.98500000848,TRUE,1
"AIDS",TRUE,"1",2321.86999998521,0.31201886919654,2.42107950807181,-2.10906063887527,1689.94499999098,TRUE,1
"NETS",TRUE,"1",1436.65000001783,1.10513851909686,1.26831533561929,-0.163176816522425,3781.80500000599,TRUE,1
"ALTO",TRUE,"1",701.245000003837,5.46020086875291,5.7793583287383,-0.319157459985384,1479.09499998786,TRUE,1
"HIKE",TRUE,"1",1109.90999999922,2.54267096344069,2.55919397643564,-0.0165230129949543,1222.37500001211,TRUE,1
"THUG",TRUE,"1",558.229999995092,0.590950843194438,5.59131317389415,1.28282297647988,3422.36500000581,TRUE,1
"BONY",TRUE,"1",944.625000003725,1.64491144488857,1.46686378632008,0.178047658568487,1169.56499998923,TRUE,1
"PEST",TRUE,"1",607.905000011669,4.37837882910779,4.74369865597157,-0.365319826863785,985.020000021905,TRUE,1
"YANK",TRUE,"1",789.955000014743,3.90660971818391,4.02804942997323,-0.12143971178932,5944.4599999988,TRUE,1
"MOAT",TRUE,"5",2609.70999998972,4.93395324935325,0.00666656790386823,-1.3558986257302,2911.60500000115,TRUE,1
"GILL",TRUE,"1",625.044999993406,2.92591864695094,3.680868425804,-0.754949778853059,4060.88000000454,TRUE,1
"HAZY",TRUE,"1",643.01999998861,0.187824805871628,0.463647609000806,-0.275822803129178,1171.94499998004,TRUE,1
"KELP",TRUE,"1",579.584999999497,2.13852887443679,2.33242717566393,-0.193898301227136,1226.25499998685,TRUE,1
"TIKI",TRUE,"1",622.119999985443,3.07189628028025,3.12596892496932,-0.0540726446890663,1327.36499997554,TRUE,1
"VIBE",TRUE,"1",632.865000021411,5.8596618765491,5.79547012963495,0.0641917469141449,1347.13499998907,TRUE,1
"TILE",TRUE,"1",974.119999998948,4.75351159072158,4.70791473731068,0.0455968534109026,1171.46500002127,TRUE,1
"MEND",TRUE,"1",518.429999996442,1.00930095304605,1.32964278162417,-0.320341828578123,4581.85499999672,TRUE,1
"COAL",TRUE,"1",727.885000000242,3.92834449821789,3.88135323654744,0.0469912616704482,1665.11000000173,TRUE,1
"WAND",TRUE,"1",579.544999985956,4.51989326087443,4.04957311297725,0.470320147897182,3079.80500001577,TRUE,1
"ROOK",TRUE,"1",631.590000004508,3.18900045021606,3.10797303883278,0.0810274113832841,1062.23500001943,TRUE,1
"DUAL",TRUE,"1",1026.55999999843,4.83198329729644,4.53732873327796,0.294654564018479,2896.48999998462,TRUE,1
"BOIL",TRUE,"1",973.31000000122,0.8269485142086,0.774269846960323,0.0526786672482774,2963.0349999934,TRUE,1
"GRID",TRUE,"1",1729.52500000247,5.57765902481665,5.5907255801584,-0.0130665553417497,1194.85499997973,TRUE,1
"SKIM",TRUE,"1",871.695000008913,4.0267875038506,3.87175480189212,0.155032701958481,2329.30499999202,TRUE,1
"INFO",TRUE,"1",575.815000018338,0.83410684791956,0.847519088385833,-0.0134122404662725,1930.47500000102,TRUE,1
"CLOG",TRUE,"1",714.460000017425,3.19558984897914,3.02722900016689,0.168360848812248,1126.95999999414,TRUE,1
"FUNK",TRUE,"1",716.920000006212,1.67973435825157,1.56630197503344,0.11343238321813,4071.61000001361,TRUE,1
"BREW",TRUE,"1",570.884999993723,3.67020207904336,3.84949182938413,-0.179289750340768,1178.58000000706,TRUE,1
"PIES",TRUE,"1",604.120000003604,5.682491922543,5.52798463878015,0.154507283762852,1461.08499998809,TRUE,1
"CUBE",TRUE,"1",561.800000024959,1.78243191785941,1.56180780482924,0.220624113030165,1910.03500000807,TRUE,1
"DUET",TRUE,"1",619.015000003856,3.94995263860703,3.90639151242495,0.0435611261820768,5005.62499999069,TRUE,1
"PAWS",TRUE,"1",1620.09499999112,3.48643752706976,3.48250338960893,0.00393413746083437,1329.3999999878,TRUE,1
"LASH",TRUE,"1",562.60000000475,3.62491849597182,3.37357800357356,0.251340492398265,2595.53999998048,TRUE,1
"VOID",TRUE,"1",565.824999997392,1.71009896772538,1.57978484876055,0.130314118964824,1430.61499998998,TRUE,1
"FLOP",TRUE,"1",546.699999976903,1.28946581204727,5.4205320440455,2.15211907518136,4210.66499999166,TRUE,1
"HOCK",TRUE,"1",567.734999990091,3.11591724702524,3.13489632510977,-0.0189790780845245,1628.84499999927,TRUE,1
"MARE",TRUE,"1",979.59499998251,0.656216694346291,0.732815101786507,-0.0765984074402154,1012.60000001639,TRUE,1
"HUFF",TRUE,"6",856.845000001602,0.369049276678179,0.65886365972004,-0.289814383041861,3948.22500000009,TRUE,1
"DIGS",TRUE,"1",600.39499998698,4.00698230849223,3.84949182938413,0.157490479108103,1175.91499999957,TRUE,1
"BOZO",TRUE,"1",690.834999986924,0.194016115344023,0.202264932607869,-0.00824881726384555,2030.91500001028,TRUE,1
"LAIR",TRUE,"1",818.465000018477,4.110720980278,3.83690252160764,0.273818458670359,1429.10499998834,TRUE,1
"FLAW",TRUE,"6",1553.68499999167,5.54868958472989,5.42343949018757,0.125250094542325,1247.91000000527,TRUE,1
"GOWN",TRUE,"1",580.339999985881,5.74627157234336,5.57577854664248,0.170493025700879,1294.49000000022,TRUE,1
"SWIG",TRUE,"1",699.205000011716,5.59382342024506,5.61721606980048,-0.0233926495554169,983.730000007432,TRUE,1
"TWIT",TRUE,"1",686.944999994244,5.44476281232393,5.59415962236864,-0.149396810044709,1043.77499999851,TRUE,1
"WHEE",TRUE,"1",567.97000000393,2.69897053212223,3.08112832944798,-0.382157797325749,1376.52499999944,TRUE,1
"FEUD",TRUE,"1",684.454999980517,1.45230121186568,1.52568023556763,-0.0733790237019492,1779.569999984,TRUE,1
"RELY",TRUE,"1",600.165000011213,1.60611390684025,1.49868680892525,0.107427097914995,1481.56499999436,TRUE,1
"FUSS",TRUE,"1",540.820000023581,5.79203624397473,5.6298146220444,0.162221621930323,1478.58500000462,TRUE,1
"SEAS",TRUE,"1",560.939999995753,2.36437506619509,2.69399181153971,-0.329616745344611,3710.81499999855,TRUE,1
"LOGS",TRUE,"1",687.174999999348,1.19736393289686,1.13430501808771,0.0630589148091529,1888.19500000682,TRUE,1
"LAPS",TRUE,"1",654.960000014398,3.61496861229513,3.74365301073762,-0.128684398442494,1965.88500001235,TRUE,1
"SLIT",TRUE,"1",582.144999993034,5.06966376136891,5.49620736626539,-0.426543604896479,1012.52499999804,TRUE,1
"PULP",TRUE,"1",496.234999998938,3.08445570917081,3.09006878894652,-0.00561307977570991,1315.49000000767,TRUE,1
"RIPE",TRUE,"1",575.035000016447,0.126753185342001,6.25391439040905,0.156024102112535,1379.01999999303,TRUE,1
"SAGE",TRUE,"1",617.859999998473,3.54199977117374,3.82716475854743,-0.285164987373697,1111.18999999622,TRUE,1
"PINT",TRUE,"1",864.189999992959,1.16107869250547,0.761854633713572,0.399224058791901,1143.46999998111,TRUE,1
"PEER",TRUE,"1",664.339999988675,1.02371690070114,0.846738436700124,0.17697846400102,3303.09500001045,TRUE,1
"HOWL",TRUE,"1",592.75000001071,6.1998762022861,6.25874572976035,-0.058869527474247,3696.49499998195,TRUE,1
"LAVA",TRUE,"1",638.585000007413,2.5025635894761,2.35777927491947,0.144784314556629,1366.52999999933,TRUE,1
"HOOP",TRUE,"1",631.835000007413,4.92070425797647,4.67214226860955,0.248561989366922,1398.79999999562,TRUE,1
"MICE",TRUE,"1",754.235000000335,3.76114418444333,0.985285929925546,2.77585825451778,6728.52000000421,TRUE,1
"GEMS",TRUE,"1",607.185000000987,6.0943830750344,6.25852662917178,-0.164143554137381,1097.60999999708,TRUE,1
"RUST",TRUE,"1",620.834999979474,0.516059790522533,0.796561973912119,-0.280502183389585,3063.28999999072,TRUE,1
"GAZE",TRUE,"1",1784.40999999316,4.76423212679424,4.69002134673609,0.0742107800581442,1177.75500001153,TRUE,1
"ACHE",TRUE,"1",574.094999988563,5.53672479911201,5.61921531741796,-0.0824905183059439,1527.49500001688,TRUE,1
"ROVE",TRUE,"1",581.56500000041,5.39083914884245,5.53689083112874,-0.146051682286284,4376.40500001702,TRUE,1
"CROP",TRUE,"1",629.194999986794,1.61447469517811,1.56632208372089,0.0481526114572222,1216.75500000082,TRUE,1
"ANEW",TRUE,"1",601.775000017602,1.41013328883865,1.58861181366475,-0.178478524826102,960.894999996759,TRUE,1
"SOBS",TRUE,"1",1063.15500001051,1.75436038432567,1.5752705698689,0.179089814456761,1030.39999998827,TRUE,1
"BIND",TRUE,"1",2087.97500000242,4.43779053427397,4.71238898038469,-0.27459844611072,2411.23500000685,TRUE,1
"GALE",TRUE,"6",3375.37999998312,0.0346074070459844,6.25841559937083,0.0593771148547398,4270.53000000864,TRUE,1
"CLAM",TRUE,"1",608.149999985471,4.72873805268053,4.71238898038469,0.0163490722958368,962.660000019241,TRUE,1
"FURY",TRUE,"1",623.664999992121,1.78010945555146,1.53036892750572,0.249740528045737,896.280000015628,TRUE,1
"BATS",TRUE,"1",739.085000008345,5.02131403701336,4.72563323904942,0.29568079796394,1365.39999998035,TRUE,1
"REEF",TRUE,"1",515.960000018589,5.08538921224194,4.75670584303787,0.328683369204076,962.85999999987,TRUE,1
"BRAS",TRUE,"1",565.354999998584,3.15015951354135,3.13492608568593,0.0152334278554256,1375.55499997642,TRUE,1
"MIST",TRUE,"1",601.250000007451,3.54794841465286,3.50192055073555,0.0460278639173057,1160.8950000084,TRUE,1
"MINK",TRUE,"1",665.385000000242,0.829878506797316,0.751917855747409,0.077960651049907,1917.48000000371,TRUE,1
"JAWS",TRUE,"1",681.015000008978,0.548534941124486,0.755200668399439,-0.206665727274953,3872.34500001045,TRUE,1
"DRIP",TRUE,"1",620.799999975134,3.92547755229314,3.92225151597777,0.00322603631536822,3709.67499999097,TRUE,1
"BEGS",TRUE,"6",1760.65499999095,6.26270686060973,0.802829044401443,-0.823307490971298,6960.56000000658,TRUE,1
"RIPS",TRUE,"1",780.525000008754,4.8816891140118,4.73910867770132,0.14258043631048,1140.95999998972,TRUE,1
"DELI",TRUE,"1",644.824999995995,5.62153839412285,5.79547012963495,-0.173931735512101,2527.93500002008,TRUE,1
"LABS",TRUE,"1",643.539999990258,4.45388968979772,4.75210318721793,-0.298213497420209,1343.60500000231,TRUE,1
"NOIR",TRUE,"1",707.904999988154,3.22206659283466,3.18843336650576,0.0336332263288974,966.339999984484,TRUE,1
"ZOOM",TRUE,"1",619.260000006761,6.01176415527898,6.04038647711236,-0.0286223218333799,2450.05500002299,TRUE,1
"DUES",TRUE,"1",761.339999997523,0.935535273923656,0.768022345164958,0.167512928758698,1128.41999999341,TRUE,1
"SILO",TRUE,"1",592.685000010766,3.93982326054666,3.85916452848207,0.08065873206459,1094.09999998752,TRUE,1
"STEW",TRUE,"1",708.12499997532,0.153805919458467,6.28095316802962,0.156038058608433,1653.51000000397,TRUE,1
"TOLL",TRUE,"1",530.805000016931,1.3981939905003,1.56180780482924,-0.163613814328937,1611.19500000495,TRUE,1
"BRAG",TRUE,"1",605.024999997113,0.553131269196919,0.917009355359018,-0.363878086162099,3848.01000001561,TRUE,1
