0.17608,1.1115,0.23318,0.21799,2,2.8459,2.8905,0.39574,1.9903,-1.7569,0.61398,-0.34709,-0.24056,1.626,-1,1,2,3,4,5,6,7,8,1.9566,1.9687,0.077288,1.4073,1.185,0.18264,0.059634,0.028795,1.0551,0,0,0,0,0.25,0.25,0,0,0,0.24093,0.30882,0.28238,0.081525,0.34452,0.19844,0.40696,0.21553,0.19507,1
-0.18232,0.87896,4.6095,4.8752,10,1.22,-1.626,1.2646,-1.2302,0.36432,2.9003,-1.012,-1.9731,-1.8665,-9,-8,-7,-6,-5,-4,-3,-2,-1,0.65632,1.0551,0.69855,0.66597,0.065633,1.971,0.46982,1.3915,1.2914,0.25,0,0,0,0.25,0,0.25,0,0,0.2198,0.19507,0.23041,0.2215,0.12064,0.27324,0.23112,0.18139,0.19426,1
-0.16517,0.81252,3.8821,3.1823,3,2.8752,-0.55553,-0.037162,1.5466,-2.3403,0.064267,0.95919,0.44952,-2.0733,-2,-1,1,2,3,4,5,6,7,1.9647,0.15038,0.00069043,0.97579,1.6958,0.0020644,0.42582,0.099345,1.4816,0,0.75,0,0,0,0,0,0,0,0.31195,0.16046,0.24803,0.25887,0.11641,0.09554,0.12544,0.34168,0.20321,1
-0.84059,1.5102,2.173,2.2231,8,1.916,-1.5147,-0.95919,-0.99636,0.58739,2.9837,-0.89493,-0.50967,-3.0325,-7,-6,-5,-4,-3,-2,-1,1,2,1.3384,0.94396,0.42582,0.45663,0.16761,1.9876,0.37442,0.1271,1.9941,0,0,0,0,0,0.25,0,0.5,0,0.48908,0.2688,0.12544,0.32213,0.29325,0.22232,0.29306,0.22389,0.21512,1
-0.93351,1.2112,1.1575,5.2556,10,-1.3347,1.5178,2.0733,2.0361,-2.6633,-0.26704,2.1376,3.0325,2.5228,-9,-8,-7,-6,-5,-4,-3,-2,-1,0.76611,0.94699,1.4816,1.4487,1.8878,0.035443,1.5369,1.9941,1.8146,0,0.25,0,0,0,0,0.25,0,0,0.35182,0.22778,0.20321,0.2927,0.18772,0.14956,0.28635,0.21512,0.26404,1
-0.41587,0.94541,5.194,3.1756,1,-2.5515,2.915,0.049725,-0.0058532,3.0219,0.94722,-1.3225,-1.3793,-1.0008,1,2,3,4,5,6,7,8,9,1.8309,1.9744,0.001236,1.713e-05,1.9928,0.41606,0.75428,0.80971,0.46037,0,0,0,0,0,0,0,0.25,0.25,0.28801,0.23392,0.46915,0.32331,0.23846,0.17341,0.35274,0.3446,0.36475,1
-2.8479,1.0451,5.4425,5.7271,2,2.5515,-0.81662,2.6013,2.5457,-0.70971,-2.7844,1.229,1.1722,1.5508,-1,1,2,3,4,5,6,7,8,1.8309,0.31531,1.8575,1.8276,0.24145,1.9369,0.66483,0.61188,0.97996,0,0,0,0,0,0,0,0,0,0.28801,0.28796,0.26731,0.18029,0.19445,0.16818,0.3547,0.22561,0.24835,1
-0.13187,1.0783,2.2616,4.5549,9,1.3793,-1.1722,-1.9888,1.4291,1.3735,-1.8819,2.3266,0.056805,0.37855,-8,-7,-6,-5,-4,-3,-2,-1,1,0.80971,0.61188,1.406,0.85875,0.80397,1.3061,1.6858,0.001613,0.070797,0.25,0,0.25,0.25,0,0,0,0,0,0.3446,0.22561,0.42245,0.22616,0.34134,0.2164,0.22047,0.18269,0.18551,1
0.049923,0.71285,4.7662,4.6143,3,-2.9725,-2.5928,-0.6104,-2.0813,-1.0447,-0.23397,-2.8093,1.1866,-0.56857,-2,-1,1,2,3,4,5,6,7,1.9857,1.8532,0.18058,1.4886,0.49784,0.027247,1.9453,0.6252,0.15733,0.25,0,0,0,0,0.25,0,0.25,0,0.36989,0.19459,0.36383,0.35196,0.32054,0.27394,0.34899,0.33224,0.35965,1
1.9167,1.776,0.40279,0.41236,5,-0.8912,-0.51154,2.0813,1.4709,1.0366,1.8473,-0.72803,-3.0153,1.5127,-4,-3,-2,-1,1,2,3,4,5,0.37152,0.12801,1.4886,0.90024,0.49081,1.273,0.25352,1.992,0.94193,0,0.25,0,0,0.25,0.25,0.25,0.25,0,0.28319,0.19573,0.35196,0.28998,0.37328,0.21427,0.24294,0.22085,0.30394,1
-0.86979,1.178,5.4765,5.3809,2,1.1102,-1.9575,-0.26887,1.3544,-2.9098,-1.0504,1.398,-0.93837,-1.1113,-1,1,2,3,4,5,6,7,8,0.55552,1.3772,0.035929,0.78532,1.9732,0.50281,0.82805,0.4089,0.55646,0,0.25,0,0,0,0,0.25,0.25,0,0.21958,0.33915,0.25874,0.37421,0.13948,0.25792,0.30804,0.27275,0.16323,1
0.13233,0.7793,5.0957,5.2317,4,2.2245,1.2268,-0.76842,-2.3768,1.8483,2.3914,0.54877,0.26472,-1.9638,-3,-2,-1,1,2,3,4,5,6,1.6081,0.66274,0.28099,1.7215,1.2739,1.7315,0.14683,0.034835,1.383,0,0,0,0,0,0,0,0.25,0,0.12858,0.2889,0.28551,0.291,0.23003,0.20531,0.29449,0.24976,0.29954,1
2.9543,2.2743,6.2128,1.4568,1,2.7801,3.1152,1.1796,3.0163,-1.153,2.7971,-2.3679,2.3292,2.8505,1,2,3,4,5,6,7,8,9,1.9354,1.9997,0.61873,1.9922,0.59424,1.9412,1.7153,1.6877,1.9579,0,0.25,0,0,0,0,0,0.25,0.25,0.25474,0.31604,0.18282,0.26181,0.32086,0.38117,0.27765,0.35154,0.28931,1
-0.52913,0.61318,0.79218,5.4108,9,-2.3292,0.45093,0.78601,-1.1495,0.68708,2.801,0.46791,1.5862,0.52128,-8,-7,-6,-5,-4,-3,-2,-1,1,1.6877,0.099957,0.29332,0.5911,0.2269,1.9426,0.10749,1.0154,0.13282,0.25,0,0,0,0.25,0,0,0,0,0.35154,0.26762,0.32904,0.31926,0.38475,0.33396,0.4825,0.26879,0.14809,1
-0.32206,0.94541,1.2296,3.7216,5,-0.2284,0.39872,-1.4994,-0.24028,2.2616,-0.64666,-2.6592,0.14678,-2.6833,-4,-3,-2,-1,1,2,3,4,5,0.025971,0.07844,0.9287,0.028729,1.6371,0.2019,1.8859,0.010753,1.8968,0,0,0,0.25,0,0,0,0,0,0.25309,0.33191,0.19544,0.22923,0.26057,0.37368,0.30787,0.18885,0.25823,1
0.057785,0.87896,3.2838,2.7984,4,2.5557,1.2199,-1.0987,-1.2762,2.952,2.0187,0.24705,0.44391,-2.4132,-3,-2,-1,1,2,3,4,5,6,1.8332,0.65628,0.54528,0.70961,1.9821,1.4331,0.030362,0.096921,1.7462,0,0,0,0.25,0,0.25,0.25,0,0,0.12604,0.25075,0.29233,0.21323,0.34032,0.31957,0.27024,0.31211,0.32956,1
1.3176,2.2411,3.85,4.0746,5,-2.4514,2.4961,0.17743,1.2762,-2.055,-2.9883,1.5232,1.7201,-1.137,-4,-3,-2,-1,1,2,3,4,5,1.7711,1.7988,0.015699,0.70961,1.4655,1.9883,0.95244,1.1487,0.57967,0,0,0.25,0.25,0,0.75,0.5,0,0,0.11515,0.16034,0.23296,0.21323,0.25993,0.27747,0.28892,0.25534,0.28654,1
0.083686,0.71285,0.88688,0.7797,7,0.53697,-0.79877,-3.1174,-2.0187,2.9883,0.93336,-1.7716,-1.5748,1.8513,-6,-5,-4,-3,-2,-1,1,2,3,0.14074,0.30241,1.9997,1.4331,1.9883,0.40487,1.1995,1.004,1.2769,0,0,0,0.25,0.75,0.25,0.5,0,0.25,0.17257,0.19037,0.26515,0.31957,0.27747,0.32927,0.24478,0.20707,0.29297,1
2.996,2.2079,5.732,5.7542,1,-1.7395,1.1921,-0.32763,1.3268,1.2565,-0.49763,0.48162,2.9325,2.523,1,2,3,4,5,6,7,8,9,1.1679,0.63028,0.053192,0.75837,0.69088,0.12128,0.11375,1.9782,1.8147,0,0,0,0,0,0,0.25,0,0,0.18469,0.26781,0.19481,0.27191,0.20718,0.16492,0.16697,0.38543,0.29113,1
2.2642,1.6099,4.8068,1.2105,2,1.7395,2.9316,1.4118,3.0662,2.996,1.2418,2.2211,-1.6113,-2.0207,-1,1,2,3,4,5,6,7,8,1.1679,1.978,0.84172,1.9972,1.9894,0.67695,1.6054,1.0404,1.4349,0,0.25,0,0,0.25,0,0.25,0,0,0.18469,0.34389,0.28943,0.21858,0.34356,0.15268,0.2304,0.36878,0.24243,1
1.0298,0.94541,2.3372,4.5621,3,-1.1921,-2.9316,-1.5197,0.13466,0.064438,-1.6897,-0.71047,1.7404,1.3309,-2,-1,1,2,3,4,5,6,7,0.63028,1.978,0.94895,0.0090536,0.0020754,1.1186,0.24195,1.1688,0.7624,0,0.25,0,0.5,0,0,0,0,0,0.26781,0.34389,0.23605,0.21933,0.29652,0.17404,0.32975,0.5134,0.32313,1
0.26707,0.84574,5.682,6.0818,4,0.32763,-1.4118,1.5197,1.6544,1.5842,-0.17,0.80925,-3.0231,2.8506,-3,-2,-1,1,2,3,4,5,6,0.053192,0.84172,0.94895,1.0835,1.0134,0.014415,0.30996,1.993,1.958,0,0,0,0,0,0,0,0,0,0.19481,0.28943,0.23605,0.19589,0.19596,0.10753,0.18051,0.28742,0.35357,1
-2.0293,1.3109,4.0834,4.4275,5,-1.3268,-3.0662,-0.13466,-1.6544,-0.070226,-1.8244,-0.84514,1.6057,1.1962,-4,-3,-2,-1,1,2,3,4,5,0.75837,1.9972,0.0090536,1.0835,0.0024649,1.2509,0.33637,1.0349,0.63414,0,0,0.5,0,0,0.25,0,0,0,0.27191,0.21858,0.21933,0.19589,0.32754,0.30244,0.30116,0.31005,0.21798,1
0.088417,0.84574,0.013852,6.2518,7,0.49763,-1.2418,1.6897,0.17,1.8244,1.7542,0.97925,-2.8531,3.0206,-6,-5,-4,-3,-2,-1,1,2,3,0.12128,0.67695,1.1186,0.014415,1.2509,1.1823,0.44235,1.9587,1.9927,0,0,0,0,0.25,0,0,0,0.25,0.16492,0.15268,0.17404,0.10753,0.30244,0.21688,0.24089,0.22626,0.25164,1
-2.8555,0.84574,3.5904,2.8218,9,-2.9325,1.6113,-1.7404,3.0231,-1.6057,-1.6759,2.8531,-2.4508,-0.40946,-8,-7,-6,-5,-4,-3,-2,-1,1,1.9782,1.0404,1.1688,1.993,1.0349,1.1049,1.9587,1.7708,0.082665,0,0,0,0,0,0,0,0,0,0.38543,0.36878,0.5134,0.28742,0.31005,0.29601,0.22626,0.2057,0.29406,1
-0.78599,1.4105,2.8968,3.2312,10,-2.523,2.0207,-1.3309,-2.8506,-1.1962,-1.2665,-3.0206,-2.0414,0.40946,-9,-8,-7,-6,-5,-4,-3,-2,-1,1.8147,1.4349,0.7624,1.958,0.63414,0.70034,1.9927,1.4534,0.082665,0,0,0,0,0,0,0.25,0.25,0,0.29113,0.24243,0.32313,0.35357,0.21798,0.28792,0.25164,0.34321,0.29406,1
0.55402,1.1115,4.1499,5.1752,1,-0.29935,1.9934,-1.3067,2.3306,2.4948,3.1006,2.9449,0.66215,2.6729,1,2,3,4,5,6,7,8,9,0.044471,1.4102,0.739,1.6888,1.798,1.9992,1.9807,0.21133,1.8921,0,0,0,0,0,0,0,0,0,0.17389,0.27855,0.25002,0.20647,0.19776,0.19764,0.13427,0.4003,0.17237,1
-2.7256,1.0451,3.8662,5.4745,2,0.29935,2.2928,-1.0074,2.6299,2.7942,-2.8832,-3.0389,0.9615,2.9722,-1,1,2,3,4,5,6,7,8,0.044471,1.6609,0.46593,1.8719,1.9403,1.9668,1.9947,0.42771,1.9857,0,0,0,0.25,0.25,0,0.25,0,0,0.17389,0.25362,0.064919,0.18774,0.10842,0.18375,0.089524,0.23162,0.15164,1
-2.1699,0.97863,2.7405,3.1818,3,-1.9934,-2.2928,2.983,0.33715,0.5014,1.1072,0.95148,-1.3313,0.67944,-2,-1,1,2,3,4,5,6,7,1.4102,1.6609,1.9875,0.056299,0.12309,0.55281,0.41952,0.76276,0.22208,0,0,0,0,0,0,0.25,0.5,0,0.27855,0.25362,0.15984,0.33482,0.21305,0.18913,0.19533,0.33405,0.10686,1
-0.67823,0.91219,0.35907,0.19873,4,1.3067,1.0074,-2.983,-2.6459,-2.4816,-1.8759,-2.0316,1.9689,-2.3036,-3,-2,-1,1,2,3,4,5,6,0.739,0.46593,1.9875,1.8796,1.79,1.3003,1.4446,1.3877,1.6689,0,0,0,0,0,0.25,0,0,0,0.25002,0.064919,0.15984,0.13638,0.23767,0.21123,0.2379,0.15495,0.15514,1
-0.23675,0.57996,2.7893,2.8446,5,-2.3306,-2.6299,-0.33715,2.6459,0.16425,0.77003,0.61433,-1.6684,0.34229,-4,-3,-2,-1,1,2,3,4,5,1.6888,1.8719,0.056299,1.8796,0.013458,0.28211,0.18284,1.0975,0.058012,0,0.25,0,0,0,0,0,0.25,0,0.20647,0.18774,0.33482,0.13638,0.14825,0.35281,0.19091,0.24176,0.21649,1
-1.7254,1.1447,2.4246,2.6804,6,-2.4948,-2.7942,-0.5014,2.4816,-0.16425,0.60578,0.45008,-1.8327,0.17804,-5,-4,-3,-2,-1,1,2,3,4,1.798,1.9403,0.12309,1.79,0.013458,0.17794,0.099589,1.2589,0.015808,0,0.25,0,0,0,0,0.25,0,0,0.19776,0.10842,0.21305,0.23767,0.14825,0.1312,0.24319,0.12098,0.062157,1
-2.503,0.71285,1.847,2.0746,7,-3.1006,2.8832,-1.1072,1.8759,-0.77003,-0.60578,-0.1557,-2.4385,-0.42774,-6,-5,-4,-3,-2,-1,1,2,3,1.9992,1.9668,0.55281,1.3003,0.28211,0.17794,0.012097,1.7628,0.090094,0,0,0,0.25,0,0,0.5,0,0,0.19764,0.18375,0.18913,0.21123,0.35281,0.1312,0.1512,0.24286,0.28098,1
-0.55962,0.64641,2.462,2.2303,8,-2.9449,3.0389,-0.95148,2.0316,-0.61433,-0.45008,0.1557,-2.2828,-0.27204,-7,-6,-5,-4,-3,-2,-1,1,2,1.9807,1.9947,0.41952,1.4446,0.18284,0.099589,0.012097,1.6533,0.036775,0,0.25,0.25,0,0,0.25,0.5,0.25,0,0.13427,0.089524,0.19533,0.2379,0.19091,0.24319,0.1512,0.10889,0.19242,1
2.1684,2.3408,4.6591,4.513,9,-0.66215,-0.9615,1.3313,-1.9689,1.6684,1.8327,2.4385,2.2828,2.0107,-8,-7,-6,-5,-4,-3,-2,-1,1,0.21133,0.42771,0.76276,1.3877,1.0975,1.2589,1.7628,1.6533,1.4259,0,0,0.5,0,0.25,0,0,0.25,0.25,0.4003,0.23162,0.33405,0.15495,0.24176,0.12098,0.24286,0.10889,0.18988,1
-0.21158,0.91219,2.374,2.5023,10,-2.6729,-2.9722,-0.67944,2.3036,-0.34229,-0.17804,0.42774,0.27204,-2.0107,-9,-8,-7,-6,-5,-4,-3,-2,-1,1.8921,1.9857,0.22208,1.6689,0.058012,0.015808,0.090094,0.036775,1.4259,0,0,0,0,0,0,0,0,0.25,0.17237,0.15164,0.10686,0.15514,0.21649,0.062157,0.28098,0.19242,0.18988,1
0.2042,1.178,0.53046,0.9803,2,-0.017834,-2.8516,-1.8357,-0.61393,0.574,0.70201,-0.36528,1.5551,-2.347,-1,1,2,3,4,5,6,7,8,0.00015903,1.9583,1.2618,0.18261,0.16026,0.23645,0.065978,0.98428,1.7006,0,0.5,0,0,0,0.5,0.25,0,0,0.30706,0.3194,0.33613,0.33437,0.32391,0.27168,0.34219,0.34562,0.21418,1
0.64112,1.5102,5.5076,3.8319,3,2.8338,2.8516,1.0159,2.2377,-2.8576,-2.7296,2.4863,-1.8765,0.50464,-2,-1,1,2,3,4,5,6,7,1.953,1.9583,0.47319,1.6185,1.9599,1.9163,1.7929,1.301,0.12465,0,0.5,0,0,0,0.75,0,0.25,0,0.20739,0.3194,0.2704,0.33815,0.26843,0.57586,0.30292,0.34763,0.3711,1
-0.20497,1.178,2.4669,2.816,4,1.8178,1.8357,-1.0159,1.2217,2.4097,2.5377,1.4704,-2.8924,-0.51131,-3,-2,-1,1,2,3,4,5,6,1.2445,1.2618,0.47319,0.65799,1.7439,1.8231,0.89976,1.9691,0.12789,0.25,0,0,0,0,0,0.25,0.25,0,0.20363,0.33613,0.2704,0.37756,0.4041,0.26922,0.36522,0.24611,0.23307,1
-0.84422,0.71285,1.5797,1.5942,5,0.59609,0.61393,-2.2377,-1.2217,1.1879,1.3159,0.24864,2.169,-1.733,-4,-3,-2,-1,1,2,3,4,5,0.17246,0.18261,1.6185,0.65799,0.62641,0.74789,0.030753,1.5632,1.1615,0,0,0,0,0,0,0,0,0,0.19648,0.33437,0.33815,0.37756,0.27618,0.3777,0.2986,0.34034,0.23623,1
2.1091,1.3109,0.52212,0.40631,6,-0.59183,-0.574,2.8576,-2.4097,-1.1879,0.12801,-0.93928,0.98107,-2.921,-5,-4,-3,-2,-1,1,2,3,4,0.17008,0.16026,1.9599,1.7439,0.62641,0.0081819,0.40963,0.44387,1.9758,0,0,0,0,0,0,0,0,0.25,0.15253,0.32391,0.26843,0.4041,0.27618,0.24521,0.39084,0.30641,0.24547,1
-0.82738,0.84574,0.41041,0.2783,7,-0.71984,-0.70201,2.7296,-2.5377,-1.3159,-0.12801,-1.0673,0.85306,-3.049,-6,-5,-4,-3,-2,-1,1,2,3,0.24809,0.23645,1.9163,1.8231,0.74789,0.0081819,0.5175,0.34232,1.9957,0,0.5,0.75,0,0,0,0.25,0,0,0.24264,0.27168,0.57586,0.26922,0.3777,0.24521,0.31508,0.33117,0.28977,1
-0.18316,0.64641,1.0179,1.3456,8,0.34745,0.36528,-2.4863,-1.4704,-0.24864,0.93928,1.0673,1.9204,-1.9817,-7,-6,-5,-4,-3,-2,-1,1,2,0.059756,0.065978,1.7929,0.89976,0.030753,0.40963,0.5175,1.3425,1.3994,0.25,0.25,0,0.25,0,0,0.25,0,0.25,0.18907,0.34219,0.30292,0.36522,0.2986,0.39084,0.31508,0.45948,0.28346,1
-0.15168,0.7793,5.5691,5.7084,9,-1.5729,-1.5551,1.8765,2.8924,-2.169,-0.98107,-0.85306,-1.9204,2.3811,-8,-7,-6,-5,-4,-3,-2,-1,1,1.0021,0.98428,1.301,1.9691,1.5632,0.44387,0.34232,1.3425,1.7245,0,0,0.25,0.25,0,0,0,0,0,0.10422,0.34562,0.34763,0.24611,0.34034,0.30641,0.33117,0.45948,0.29169,1
2.8954,1.6431,2.909,3.3273,10,2.3291,2.347,-0.50464,0.51131,1.733,2.921,3.049,1.9817,-2.3811,-9,-8,-7,-6,-5,-4,-3,-2,-1,1.6877,1.7006,0.12465,0.12789,1.1615,1.9758,1.9957,1.3994,1.7245,0,0,0,0,0,0.25,0,0.25,0,0.13135,0.21418,0.3711,0.23307,0.23623,0.24547,0.28977,0.28346,0.29169,1
0.75723,0.74607,5.7581,5.6283,1,-0.0024799,-1.6573,-2.2938,0.59411,-0.64415,3.0936,-1.5926,-2.2022,-2.8672,1,2,3,4,5,6,7,8,9,3.0749e-06,1.0864,1.6617,0.17135,0.20039,1.9988,1.0218,1.5903,1.9626,0,0,0.25,0,0,0,0,0,0,0.16152,0.25159,0.26204,0.28235,0.27609,0.29437,0.15879,0.20194,0.2841,1
0.37388,1.0783,5.9185,5.6308,2,0.0024799,-1.6549,-2.2914,0.59659,-0.64167,3.0961,-1.5901,-2.1997,-2.8648,-1,1,2,3,4,5,6,7,8,3.0749e-06,1.084,1.6598,0.17274,0.1989,1.999,1.0193,1.5883,1.9619,0,0,0,0,0,0,0.25,0,0,0.16152,0.19815,0.26497,0.21964,0.21168,0.2124,0.23197,0.14343,0.1867,1
0.048241,0.94541,0.94284,1.0024,3,1.6573,1.6549,-0.6365,2.2515,1.0132,-1.5323,0.064751,-0.54487,-1.2099,-2,-1,1,2,3,4,5,6,7,1.0864,1.084,0.19582,1.6293,0.47085,0.96147,0.0020956,0.1448,0.64689,0,0,0.25,0,0,0.5,0,0,0.5,0.25159,0.19815,0.49282,0.30024,0.51746,0.2639,0.15795,0.4476,0.27531,1
-0.23198,1.4437,1.527,1.6389,4,2.2938,2.2914,0.6365,2.888,1.6497,-0.89575,0.70125,0.091634,-0.5734,-3,-2,-1,1,2,3,4,5,6,1.6617,1.6598,0.19582,1.968,1.0788,0.37507,0.23596,0.0041955,0.15994,0.25,0,0.25,0,0,0,0,0,0,0.26204,0.26497,0.49282,0.21074,0.46506,0.19341,0.099769,0.294,0.19898,1
-1.5452,1.8092,4.7696,5.0342,5,-0.59411,-0.59659,-2.2515,-2.888,-1.2383,2.4995,-2.1867,-2.7963,2.8218,-4,-3,-2,-1,1,2,3,4,5,0.17135,0.17274,1.6293,1.968,0.67356,1.8008,1.5777,1.941,1.9493,0,0,0,0,0,0,0,0,0,0.28235,0.21964,0.30024,0.21074,0.31654,0.464,0.27247,0.21394,0.32943,1
-0.045598,0.61318,0.053693,6.2724,6,0.64415,0.64167,-1.0132,-1.6497,1.2383,-2.5454,-0.94844,-1.5581,-2.2231,-5,-4,-3,-2,-1,1,2,3,4,0.20039,0.1989,0.47085,1.0788,0.67356,1.8275,0.41705,0.98726,1.607,0,0,0,0,0,0.25,0.25,0.25,0,0.27609,0.21168,0.51746,0.46506,0.31654,0.2937,0.20666,0.35574,0.3905,1
2.6153,3.0384,3.012,2.5347,7,-3.0936,-3.0961,1.5323,0.89575,-2.4995,2.5454,1.597,0.98739,0.32236,-6,-5,-4,-3,-2,-1,1,2,3,1.9988,1.999,0.96147,0.37507,1.8008,1.8275,1.0262,0.44913,0.051508,0,0,0.5,0,0,0.25,0,0,0.5,0.29437,0.2124,0.2639,0.19341,0.464,0.2937,0.24234,0.15502,0.40789,1
0.92363,1.5766,1.5442,1.5473,9,2.2022,2.1997,0.54487,-0.091634,2.7963,1.5581,-0.98739,0.60962,-0.66503,-8,-7,-6,-5,-4,-3,-2,-1,1,1.5903,1.5883,0.1448,0.0041955,1.941,0.98726,0.44913,0.18013,0.2131,0,0,0,0,0,0.25,0,0.25,0,0.20194,0.14343,0.4476,0.294,0.21394,0.35574,0.15502,0.14666,0.1661,1
0.052156,0.71285,2.1828,2.2123,10,2.8672,2.8648,1.2099,0.5734,-2.8218,2.2231,-0.32236,1.2747,0.66503,-9,-8,-7,-6,-5,-4,-3,-2,-1,1.9626,1.9619,0.64689,0.15994,1.9493,1.607,0.051508,0.70816,0.2131,0,0,0.5,0,0,0,0.5,0,0,0.2841,0.1867,0.27531,0.19898,0.32943,0.3905,0.40789,0.19283,0.1661,1
0.21802,0.97863,0.69428,0.18279,1,1.9702,-0.47373,-1.8096,-0.197,-2.1717,-0.5017,-0.93936,1.8954,0.70099,1,2,3,4,5,6,7,8,9,1.3889,0.11013,1.2365,0.019341,1.5654,0.12323,0.4097,1.3189,0.23579,0,0.25,0,0,0.25,0,0.25,0,0.25,0.31466,0.35289,0.20415,0.32127,0.32117,0.28062,0.25452,0.34987,0.20643,1
-0.40399,0.97863,4.6947,4.4957,2,-1.9702,-2.444,2.5033,-2.1672,2.1413,-2.4719,-2.9096,-0.074836,-1.2693,-1,1,2,3,4,5,6,7,8,1.3889,1.7664,1.8031,1.5617,1.54,1.784,1.9732,0.0027989,0.70301,0,0,0,0,0.25,0,0,0,0,0.31466,0.12848,0.057256,0.20596,0.34582,0.12439,0.17993,0.23681,0.17785,1
0.93686,0.7793,0.49942,0.65652,3,0.47373,2.444,-1.3359,0.27674,-1.6979,-0.027965,-0.46563,2.3691,1.1747,-2,-1,1,2,3,4,5,6,7,0.11013,1.7664,0.76722,0.038048,1.1268,0.000391,0.10646,1.7162,0.6142,0.25,0,0,0,0,0,0,0,0.5,0.35289,0.12848,0.14622,0.30305,0.23836,0.23742,0.33904,0.33853,0.20477,1
